,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
230,2020-02-07,53000.0,53500.0,52800.0,53300.0,1218660,0.0,0.0,0.0
231,2020-02-10,52400.0,53000.0,52100.0,52600.0,738090,0.0,0.0,0.0
232,2020-02-11,52900.0,53700.0,52700.0,53600.0,1085380,0.0,0.0,0.0
233,2020-02-12,53800.0,54700.0,53700.0,54100.0,1104870,0.0,0.0,0.0
234,2020-02-13,54100.0,54500.0,53700.0,54300.0,1030570,0.0,0.0,0.0
235,2020-02-14,54100.0,54500.0,54000.0,54500.0,884240,0.0,0.0,0.0
236,2020-02-18,47304.30078125,48695.69921875,47217.3984375,48695.69921875,2025081,0.0,0.0,0.0
237,2020-02-19,48608.69921875,48869.6015625,48260.8984375,48434.80078125,783437,0.0,0.0,0.0
238,2020-02-20,48782.6015625,49043.5,48260.8984375,48521.69921875,897931,0.0,0.0,0.0
239,2020-02-21,48608.69921875,48608.69921875,47565.19921875,47565.19921875,1676746,0.0,0.0,0.0
240,2020-02-24,46173.8984375,46869.6015625,45652.19921875,45652.19921875,2601288,0.0,0.0,0.0
241,2020-02-25,52100.0,54000.0,52000.0,54000.0,1407720,0.0,0.0,0.0
242,2020-02-26,46434.80078125,48000.0,46087.0,47826.1015625,3704460,0.0,0.0,0.0
243,2020-02-27,47826.1015625,49130.3984375,47478.30078125,48695.69921875,3366096,0.0,0.0,0.0
244,2020-02-28,47826.1015625,48434.80078125,47478.30078125,47913.0,2452030,0.0,0.0,0.0
245,2020-03-02,47913.0,48869.6015625,47652.19921875,48434.80078125,2055119,0.0,0.0,0.0
246,2020-03-03,48869.6015625,49565.19921875,48434.80078125,48608.69921875,1372870,0.0,0.0,0.0
247,2020-03-04,55500.0,55500.0,54900.0,55500.0,1660790,0.0,0.0,0.0
248,2020-03-05,48260.8984375,48608.69921875,47478.30078125,47478.30078125,1490917,0.0,0.0,0.0
249,2020-03-06,47130.3984375,47217.3984375,46521.69921875,46956.5,1500784,0.0,0.0,0.0
250,2020-03-09,44521.69921875,45217.3984375,43739.1015625,43739.1015625,5445411,0.0,0.0,0.0
251,2020-03-10,44347.80078125,45217.3984375,43739.1015625,44956.5,2334891,0.0,0.0,0.0
252,2020-03-11,45217.3984375,45652.19921875,43043.5,44173.8984375,3166306,0.0,0.0,0.0
253,2020-03-12,42260.8984375,42869.6015625,41130.3984375,41826.1015625,4578920,0.0,0.0,0.0
254,2020-03-13,39391.30078125,43478.30078125,39304.30078125,41869.6015625,3357011,0.0,0.0,0.0
255,2020-03-16,41869.6015625,43217.3984375,41304.30078125,41391.30078125,2183804,0.0,0.0,0.0
256,2020-03-17,40869.6015625,42173.8984375,40434.80078125,42173.8984375,2845847,0.0,0.0,0.0
257,2020-03-18,42608.69921875,42695.69921875,42043.5,42087.0,1889220,0.0,0.0,0.0
258,2020-03-19,41391.30078125,41826.1015625,41391.30078125,41478.30078125,1491078,0.0,0.0,0.0
259,2020-03-20,41913.0,41956.5,41173.8984375,41478.30078125,1485064,0.0,0.0,0.0
260,2020-03-23,40087.0,40782.6015625,38608.69921875,38608.69921875,3250693,0.0,0.0,0.0
261,2020-03-24,39130.3984375,39130.3984375,37826.1015625,38695.69921875,2520225,0.0,0.0,0.0
262,2020-03-25,40000.0,40347.80078125,39260.8984375,40000.0,2451558,0.0,0.0,0.0
263,2020-03-26,39565.19921875,39869.6015625,38434.80078125,38434.80078125,2712056,0.0,0.0,0.0
264,2020-03-27,38608.69921875,38608.69921875,37304.30078125,37478.30078125,3028812,0.0,0.0,0.0
265,2020-03-30,35217.3984375,35739.1015625,34869.6015625,35130.3984375,2481343,0.0,0.0,0.0
266,2020-03-31,36087.0,36869.6015625,34869.6015625,35739.1015625,1912507,0.0,0.0,0.0
267,2020-04-01,35478.30078125,37565.19921875,35478.30078125,36782.6015625,1670984,0.0,0.0,0.0
268,2020-04-02,36782.6015625,36782.6015625,36782.6015625,36782.6015625,0,0.0,0.0,0.0
269,2020-04-03,37391.30078125,38826.1015625,37130.3984375,38782.6015625,2382800,0.0,0.0,0.0
270,2020-04-06,40000.0,41304.30078125,39565.19921875,41304.30078125,3126838,0.0,0.0,0.0
271,2020-04-07,41304.30078125,41478.30078125,40434.80078125,41130.3984375,2833381,0.0,0.0,0.0
272,2020-04-08,40087.0,40913.0,39782.6015625,40739.1015625,1813170,0.0,0.0,0.0
273,2020-04-09,40869.6015625,41391.30078125,40434.80078125,40739.1015625,2463725,0.0,0.0,0.0
274,2020-04-13,40347.80078125,40869.6015625,40087.0,40434.80078125,1443664,0.0,0.0,0.0
275,2020-04-14,41391.30078125,43043.5,40869.6015625,43043.5,4682857,0.0,0.0,0.0
276,2020-04-15,43913.0,44173.8984375,43347.80078125,43565.19921875,2535980,0.0,0.0,0.0
277,2020-04-16,43217.3984375,44173.8984375,42869.6015625,43739.1015625,1734752,0.0,0.0,0.0
278,2020-04-17,44521.69921875,44608.69921875,43652.19921875,44521.69921875,3026374,0.0,0.0,0.0
279,2020-04-20,45130.3984375,45217.3984375,44087.0,44608.69921875,2575747,0.0,0.0,0.0
280,2020-04-21,43913.0,44260.8984375,42521.69921875,42869.6015625,4297607,0.0,0.0,0.0
281,2020-04-22,42434.80078125,44521.69921875,42347.80078125,44434.80078125,2812739,0.0,0.0,0.0
282,2020-04-23,45304.30078125,45391.30078125,44347.80078125,44347.80078125,1567921,0.0,0.0,0.0
283,2020-04-24,44260.8984375,44521.69921875,43565.19921875,44347.80078125,1623087,0.0,0.0,0.0
284,2020-04-27,44782.6015625,44782.6015625,43913.0,44087.0,1632712,0.0,0.0,0.0
285,2020-04-28,44087.0,44173.8984375,43652.19921875,44087.0,1120456,0.0,0.0,0.0
286,2020-04-29,44173.8984375,44695.69921875,43913.0,44173.8984375,1551614,0.0,0.0,0.0
287,2020-04-30,44173.8984375,44173.8984375,44173.8984375,44173.8984375,0,0.0,0.0,0.0
288,2020-05-01,44173.8984375,44173.8984375,44173.8984375,44173.8984375,0,0.0,0.0,0.0
289,2020-05-04,43652.19921875,44260.8984375,43304.30078125,43913.0,1029859,0.0,0.0,0.0
290,2020-05-05,44173.8984375,44347.80078125,43826.1015625,44260.8984375,779688,0.0,0.0,0.0
