,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
246,2020-03-03,100.15106161534901,100.43438506919595,100.0962196443777,100.36126708984375,4320400,0.0,0.0,0.0
247,2020-03-04,100.31558014233673,100.38869115355556,100.21504465738172,100.24246215820312,2858500,0.0,0.0,0.0
248,2020-03-05,100.44349015687446,100.50746662239257,100.3886482057791,100.48004913330078,1066600,0.0,0.0,0.0
249,2020-03-06,100.52578694284905,100.79997590047194,100.40697544676705,100.57148742675781,5525100,0.0,0.0,0.0
250,2020-03-09,100.89134545520007,100.97360491172614,100.43436861847105,100.58060455322266,4001300,0.0,0.0,0.0
251,2020-03-10,100.44351675066268,100.6445876877878,100.1236343383789,100.1236343383789,6778200,0.0,0.0,0.0
252,2020-03-11,100.37954047407874,100.45265844644031,99.32849228335046,99.36505126953125,6526600,0.0,0.0,0.0
253,2020-03-12,99.37418003901934,100.00480329440315,95.77320054965824,96.23931884765625,9656300,0.0,0.0,0.0
254,2020-03-13,98.62474019716396,99.67578130012076,98.53333925524348,99.25536346435547,5935900,0.0,0.0,0.0
255,2020-03-16,99.07260181393376,100.29729666400047,97.9667184578107,99.65753173828125,2680800,0.0,0.0,0.0
256,2020-03-17,99.31933954216083,100.17845818779975,98.64301580671788,99.30106353759766,2322200,0.0,0.0,0.0
257,2020-03-18,98.87151454574304,99.37419188516502,97.48230794766143,98.56990814208984,3039600,0.0,0.0,0.0
258,2020-03-19,97.59197313321177,98.83495069964638,96.93392536593306,97.41831970214844,4711800,0.0,0.0,0.0
259,2020-03-20,97.56457261705908,98.70701491936657,97.42747814619929,98.58820343017578,5026800,0.0,0.0,0.0
260,2020-03-23,98.88064971047265,99.68492642918818,98.70699628197771,99.31934356689453,2700200,0.0,0.0,0.0
261,2020-03-24,98.62473074201013,100.62628427116542,98.62473074201013,100.15103149414062,2511900,0.0,0.0,0.0
262,2020-03-25,100.3247114549537,100.52578241843881,99.68494654651428,100.13278198242188,2996600,0.0,0.0,0.0
263,2020-03-26,99.68494932418177,100.69943868791428,99.62097283155516,100.28816223144531,2914700,0.0,0.0,0.0
264,2020-03-27,100.24243199967941,100.61714935302734,100.24243199967941,100.61714935302734,2288000,0.0,0.0,0.0
265,2020-03-30,101.08328982995299,101.37575476976924,100.52577744891039,100.79082489013672,2110500,0.0,0.0,0.0
266,2020-03-31,100.60802597260906,100.97360885083677,100.36125456631714,100.93704986572266,2100800,0.0,0.0,0.0
267,2020-04-01,100.91048592707607,100.95628218988911,100.51666182448128,100.58077239990234,2147700,0.231,0.0,0.0
268,2020-04-02,100.77309865585624,101.10281216513197,100.35179961345465,100.89216613769531,1971400,0.0,0.0,0.0
269,2020-04-03,101.1944191825974,101.1944191825974,100.69984881368278,100.81891632080078,1382700,0.0,0.0,0.0
270,2020-04-06,100.84636152651844,100.91047209315053,100.525808693358,100.75477600097656,1755000,0.0,0.0,0.0
271,2020-04-07,100.68153835298689,100.873870117007,100.52584220890347,100.83723449707031,2005700,0.0,0.0,0.0
272,2020-04-08,100.974611577974,101.08451843261719,100.84639040798848,101.08451843261719,1527600,0.0,0.0,0.0
273,2020-04-09,101.73477268500356,101.75308699814084,100.53497904241016,101.16693115234375,9749800,0.0,0.0,0.0
274,2020-04-13,101.06617131689626,101.06617131689626,99.87554547290442,100.73645782470703,4072700,0.0,0.0,0.0
275,2020-04-14,100.58993912582373,100.78227086370423,100.49835358219433,100.70899963378906,2132900,0.0,0.0,0.0
276,2020-04-15,100.73647230790623,100.96543965553877,99.95798472346137,100.80058288574219,1354500,0.0,0.0,0.0
277,2020-04-16,100.84636836698773,101.01122511915652,100.83720771755385,100.91963958740234,1012300,0.0,0.0,0.0
278,2020-04-17,100.82807384520363,100.89219142074036,100.71817397292358,100.83723449707031,779200,0.0,0.0,0.0
279,2020-04-20,100.71816171776165,101.07535023426996,100.65405113755578,100.88301849365234,1866800,0.0,0.0,0.0
280,2020-04-21,100.6723761856525,100.99292912086058,100.61742625033966,100.86470794677734,1253600,0.0,0.0,0.0
281,2020-04-22,100.91048052122935,101.029541015625,100.80973433846061,101.029541015625,1030100,0.0,0.0,0.0
282,2020-04-23,101.24021608124767,101.32264098281367,101.11199490934736,101.295166015625,727100,0.0,0.0,0.0
283,2020-04-24,101.23101657072492,101.29512713206535,101.07532049140208,101.15774536132812,1034800,0.0,0.0,0.0
284,2020-04-27,101.09367057972706,101.17610246635508,101.0295599956962,101.11199188232422,650500,0.0,0.0,0.0
285,2020-04-28,101.1669485548117,101.39591593982283,101.13031293470631,101.37760162353516,1145700,0.0,0.0,0.0
286,2020-04-29,101.49662929620068,101.64317172918994,101.4416793775936,101.56990051269531,872100,0.0,0.0,0.0
287,2020-04-30,101.54244385380927,101.75308990478516,101.48748693776983,101.75308990478516,1462900,0.0,0.0,0.0
288,2020-05-01,101.7420756822386,101.8246626218432,101.64113142187756,101.70536804199219,1575900,0.218,0.0,0.0
289,2020-05-04,101.67782408094605,101.89806288870821,101.63193778708228,101.8062973022461,1099900,0.0,0.0,0.0
290,2020-05-05,101.76040649414062,101.87052939376922,101.69616988634023,101.76040649414062,825300,0.0,0.0,0.0
291,2020-05-06,101.70536667663329,101.87971921388007,101.70536667663329,101.82466125488281,1074800,0.0,0.0,0.0
292,2020-05-07,101.99900944520428,102.14583298661715,101.93477283309883,102.08159637451172,1578200,0.0,0.0,0.0
293,2020-05-08,102.07241870996322,102.1182980009012,101.98982478425049,102.06324005126953,1217300,0.0,0.0,0.0
294,2020-05-11,101.97149181389737,101.98066347288598,101.8063109356392,101.82466125488281,875000,0.0,0.0,0.0
295,2020-05-12,101.76960017768076,101.92560239090403,101.76042151770697,101.87054443359375,1677100,0.0,0.0,0.0
296,2020-05-13,101.66868564566764,101.87057421651785,101.66868564566764,101.77880859375,704800,0.0,0.0,0.0
297,2020-05-14,101.93480232380378,102.04491826140462,101.87056569311407,101.888916015625,734300,0.0,0.0,0.0
298,2020-05-15,101.8797189754121,101.94395559451401,101.84301833701078,101.93478393554688,1165600,0.0,0.0,0.0
299,2020-05-18,101.84301306754656,101.84301306754656,101.66865353846305,101.79712677001953,634300,0.0,0.0,0.0
300,2020-05-19,101.72371961688559,101.82466387849242,101.69619063667764,101.78795623779297,723800,0.0,0.0,0.0
301,2020-05-20,101.8430188352192,101.96231341377307,101.8063111953719,101.92560577392578,1301400,0.0,0.0,0.0
302,2020-05-21,101.9072812044879,102.09081244883247,101.85221623016999,101.9898681640625,1349500,0.0,0.0,0.0
303,2020-05-22,101.95315551757812,101.97151284187369,101.74209529705409,101.95315551757812,1033900,0.0,0.0,0.0
304,2020-05-26,101.90724832453985,101.94394896055292,101.83383304998189,101.91641998291016,559400,0.0,0.0,0.0
305,2020-05-27,101.8888768751679,101.99899977173284,101.8613479013429,101.90723419189453,1039000,0.0,0.0,0.0
306,2020-05-28,101.86138767665526,101.90727398512479,101.6778564453125,101.6778564453125,1551200,0.0,0.0,0.0
307,2020-05-29,101.92560527531334,102.00819921488231,101.85218999597791,101.93478393554688,1951000,0.0,0.0,0.0
308,2020-06-01,101.93571508110033,102.08281183539981,101.91733149379253,102.0368423461914,3058300,0.201,0.0,0.0
309,2020-06-02,102.04602488139481,102.07360376588618,101.9540929284375,102.02764129638672,5470200,0.0,0.0,0.0
310,2020-06-03,102.0460048571083,102.0460048571083,101.85294568959402,101.94487762451172,1130000,0.0,0.0,0.0
311,2020-06-04,101.93568232683283,102.03680955942941,101.88052456867362,101.94487762451172,1318800,0.0,0.0,0.0
312,2020-06-05,101.85295281486687,102.00004251823366,101.81617863553579,101.98165893554688,1346700,0.0,0.0,0.0
313,2020-06-08,101.9265025526311,102.0643969595415,101.8805330743559,102.00923919677734,2351400,0.0,0.0,0.0
314,2020-06-09,102.08279606825626,102.13795383561956,101.96328523431637,102.07360076904297,932100,0.0,0.0,0.0
315,2020-06-10,101.96327386167104,102.26664856228999,101.96327386167104,102.09197998046875,2138900,0.0,0.0,0.0
316,2020-06-11,102.11035067090285,102.24825207047743,102.0459976196289,102.0459976196289,1169600,0.0,0.0,0.0
317,2020-06-12,102.05522568337362,102.2115107132233,102.0460303833946,102.1379623413086,1196800,0.0,0.0,0.0
318,2020-06-15,102.10117965272462,102.15634443404613,102.01844300167967,102.07360076904297,1728500,0.0,0.0,0.0
319,2020-06-16,102.00923604878528,102.06439380984727,101.83456045347909,101.85295104980469,1013000,0.0,0.0,0.0
320,2020-06-17,101.87133114707834,102.00923255897303,101.81617338790332,101.93568420410156,1424300,0.0,0.0,0.0
321,2020-06-18,101.98167957958752,101.98167957958752,101.81619924607843,101.8897476196289,782300,0.0,0.0,0.0
322,2020-06-19,101.8529404349573,101.97245124278899,101.8529404349573,101.8989028930664,780600,0.0,0.0,0.0
323,2020-06-22,101.74263226583827,101.89891727058242,101.69666980124404,101.83456420898438,1145200,0.0,0.0,0.0
324,2020-06-23,101.88055195474672,101.88974725489734,101.77022939481593,101.78861999511719,1202600,0.0,0.0,0.0
325,2020-06-24,101.85294789697487,101.86214319485303,101.64149812952024,101.69666290283203,780600,0.0,0.0,0.0
326,2020-06-25,101.80698644138306,101.85295592043794,101.66908501817618,101.79779815673828,1171800,0.0,0.0,0.0
327,2020-06-26,101.79780329204014,101.88973524082975,101.74263851159989,101.80699157714844,611500,0.0,0.0,0.0
328,2020-06-29,101.83456045347909,101.87133463217287,101.81617687111088,101.85295104980469,753100,0.0,0.0,0.0
329,2020-06-30,101.86214922242091,101.88053280530788,101.77021026611328,101.77021026611328,1720700,0.0,0.0,0.0
330,2020-07-01,101.86138336943401,101.89822377312183,101.76928587350872,101.81533813476562,1267300,0.199,0.0,0.0
331,2020-07-02,101.91666545673881,101.9811344179116,101.83377277717963,101.95349884033203,981900,0.0,0.0,0.0
332,2020-07-06,101.90745668971886,101.9442971010197,101.83377586711718,101.86140441894531,1089900,0.0,0.0,0.0
333,2020-07-07,101.83374730251332,101.93505664852562,101.80611875843505,101.8982162475586,681800,0.0,0.0,0.0
334,2020-07-08,101.79693236699664,101.95349884033203,101.79693236699664,101.95349884033203,1008900,0.0,0.0,0.0
335,2020-07-09,101.98113886811613,102.02718411291184,101.87982949233945,101.96271514892578,1345400,0.0,0.0,0.0
336,2020-07-10,101.96271379337512,101.99034234520326,101.86140441894531,101.86140441894531,759100,0.0,0.0,0.0
337,2020-07-13,101.91667175292969,101.93508844586404,101.82456720848731,101.91667175292969,603900,0.0,0.0,0.0
338,2020-07-14,101.8982162475586,101.96268519260387,101.84295915940207,101.8982162475586,810000,0.0,0.0,0.0
339,2020-07-15,101.91666981849794,101.95350320366754,101.87982940673828,101.87982940673828,870800,0.0,0.0,0.0
340,2020-07-16,101.93506873290049,101.99953768558855,101.87059978021243,101.90744018554688,921100,0.0,0.0,0.0
341,2020-07-17,101.90746055845112,101.95350580438271,101.85219642610687,101.93508911132812,739400,0.0,0.0,0.0
342,2020-07-20,101.95349372294288,101.99033413127673,101.8798199328646,101.92586517333984,673200,0.0,0.0,0.0
343,2020-07-21,101.95349693026239,102.0087610577964,101.87061127884581,101.98113250732422,1155300,0.0,0.0,0.0
344,2020-07-22,101.96271514892578,101.9995555607164,101.90745804453489,101.96271514892578,1351900,0.0,0.0,0.0
345,2020-07-23,101.99032592773438,101.99953778572424,101.92585697498303,101.99032592773438,532100,0.0,0.0,0.0
346,2020-07-24,101.87980708457218,101.93506417680965,101.80612627719654,101.81533813476562,1044200,0.0,0.0,0.0
347,2020-07-27,101.84298772658988,101.86140441894531,101.78772359634362,101.86140441894531,654800,0.0,0.0,0.0
348,2020-07-28,101.85218435667215,101.93507703207067,101.8061391161969,101.92586517333984,1233600,0.0,0.0,0.0
349,2020-07-29,102.03637819109485,102.03637819109485,101.91665214358201,101.99032592773438,812900,0.0,0.0,0.0
350,2020-07-30,101.99033925051502,102.01796780150482,101.94429400772862,101.95349884033203,565100,0.0,0.0,0.0
351,2020-07-31,102.0271930932675,102.06403350830078,101.95351226320093,102.06403350830078,1302000,0.0,0.0,0.0
352,2020-08-03,102.11939544684203,102.12862396240234,101.990224386177,102.12862396240234,1044900,0.2,0.0,0.0
353,2020-08-04,102.21166135701424,102.2854754042593,102.0732617782535,102.1839828491211,642000,0.0,0.0,0.0
354,2020-08-05,102.13781454978079,102.18395007433504,102.02710055371891,102.05477905273438,4053100,0.0,0.0,0.0
355,2020-08-06,102.11939451069962,102.12862302617533,102.05480898095917,102.10094451904297,1292400,0.0,0.0,0.0
356,2020-08-07,102.1747457669841,102.23933129308489,102.12861727079462,102.15629577636719,999300,0.0,0.0,0.0
357,2020-08-10,102.28546201036141,102.28546201036141,102.14706244972358,102.23932647705078,645300,0.0,0.0,0.0
358,2020-08-11,102.18395865659767,102.2116371579378,102.04555911060366,102.08246612548828,990900,0.0,0.0,0.0
359,2020-08-12,102.01790195835108,102.10094451904297,101.99022345121871,102.10094451904297,4989900,0.0,0.0,0.0
360,2020-08-13,102.17471086403368,102.23929636807202,101.95327585580112,102.04553985595703,2358000,0.0,0.0,0.0
361,2020-08-14,101.99019354193405,102.1101360507653,101.99019354193405,102.05477905273438,831700,0.0,0.0,0.0
362,2020-08-17,102.06403749643489,102.16553004878342,102.06403749643489,102.10094451904297,634400,0.0,0.0,0.0
363,2020-08-18,102.19318142167182,102.20240289540426,102.10091740929685,102.1378173828125,687800,0.0,0.0,0.0
364,2020-08-19,102.23009760334527,102.23931907790478,102.11937655498916,102.16551208496094,1651600,0.0,0.0,0.0
365,2020-08-20,102.19318142167182,102.19318142167182,102.09168889627149,102.1378173828125,920600,0.0,0.0,0.0
366,2020-08-21,102.0916879528658,102.15627346486075,102.05478094039829,102.11013793945312,812600,0.0,0.0,0.0
367,2020-08-24,102.07322046136565,102.12858449403686,101.99941348329094,102.02709197998047,545500,0.0,0.0,0.0
368,2020-08-25,101.971762086044,102.0363476130393,101.95331209517155,101.99021911621094,988300,0.0,0.0,0.0
369,2020-08-26,102.03631134415384,102.0732183520746,101.95327585580112,102.04553985595703,2873100,0.0,0.0,0.0
370,2020-08-27,102.09168206266851,102.10091057507616,101.99018954406168,102.01786804199219,997500,0.0,0.0,0.0
371,2020-08-28,102.12861727079462,102.1747457669841,102.06403174469385,102.15629577636719,910300,0.0,0.0,0.0
372,2020-08-31,102.14704037572884,102.17471887401626,102.08245486662733,102.1193618774414,765000,0.0,0.0,0.0
373,2020-09-01,102.20440892145939,102.21364642052535,102.1212220691837,102.1489486694336,862800,0.192,0.0,0.0
374,2020-09-02,102.24137025617901,102.25060775435809,102.17667251129885,102.20439910888672,1696900,0.0,0.0,0.0
375,2020-09-03,102.13046661977567,102.25061757136721,102.13046661977567,102.1489486694336,1783300,0.0,0.0,0.0
376,2020-09-04,102.19516437086743,102.19516437086743,101.81622241490884,102.1489486694336,853000,0.0,0.0,0.0
377,2020-09-08,102.25061936196592,102.27835301422748,102.20441071124888,102.22289276123047,1116000,0.0,0.0,0.0
378,2020-09-09,102.26906768769163,102.26906768769163,102.14890973037816,102.17664337158203,932900,0.0,0.0,0.0
379,2020-09-10,102.1581829923113,102.1581829923113,102.08424069803041,102.10272979736328,741600,0.0,0.0,0.0
380,2020-09-11,102.16742754197773,102.17667209164418,102.08424069803041,102.10272979736328,537100,0.0,0.0,0.0
381,2020-09-14,102.13970094450373,102.1581829923113,102.08424069803041,102.10272979736328,578800,0.0,0.0,0.0
382,2020-09-15,102.05653796617024,102.06578251799849,101.97335815429688,101.97335815429688,1213000,0.0,0.0,0.0
383,2020-09-16,101.99181105987432,102.05650880112925,101.91786876943299,101.94560241699219,986900,0.0,0.0,0.0
384,2020-09-17,102.00106721876463,102.03803836819334,101.95485151909733,101.96409606933594,806900,0.0,0.0,0.0
385,2020-09-18,101.97331910305353,102.01029024468126,101.92710341313779,101.93634796142578,799300,0.0,0.0,0.0
386,2020-09-21,101.93640950498543,101.97338066893431,101.8624671770877,101.87171173095703,948300,0.0,0.0,0.0
387,2020-09-22,101.91787184457763,101.94560549297364,101.87166320030127,101.92711639404297,2067400,0.0,0.0,0.0
388,2020-09-23,101.94559250971378,101.99180114810527,101.90862136808605,101.93634796142578,1341800,0.0,0.0,0.0
389,2020-09-24,101.97332901302646,102.05650880112925,101.92711331861939,101.94560241699219,1304500,0.0,0.0,0.0
390,2020-09-25,102.02881136221245,102.02881136221245,101.93638699851084,101.97335815429688,810900,0.0,0.0,0.0
391,2020-09-28,101.99184872438921,102.02881988326294,101.93639551184239,102.01033782958984,1104600,0.0,0.0,0.0
392,2020-09-29,101.99182843180733,102.07501528560401,101.9733463818115,102.05652618408203,1493900,0.0,0.0,0.0
393,2020-09-30,102.04728471153386,102.08424881008634,102.02879561073176,102.03804016113281,1481800,0.0,0.0,0.0
394,2020-10-01,102.02970123291016,102.03896180459388,101.93711670731244,102.02970123291016,2814300,0.191,0.0,0.0
395,2020-10-02,102.1408077869774,102.1408077869774,102.02044860903206,102.08525848388672,2145000,0.0,0.0,0.0
396,2020-10-05,102.08527040644121,102.10378448838483,101.98342529638272,102.01119995117188,1346800,0.0,0.0,0.0
397,2020-10-06,102.02044558401064,102.12229067915479,102.01118501252125,102.06673431396484,1836900,0.0,0.0,0.0
398,2020-10-07,102.12231906072377,102.16860780354241,102.10379791259766,102.10379791259766,11922100,0.0,0.0,0.0
399,2020-10-08,102.11303679287329,102.11303679287329,102.02970577150597,102.05748748779297,2341800,0.0,0.0,0.0
400,2020-10-09,102.04822237627761,102.085257599266,102.00192658160549,102.02970123291016,2780900,0.0,0.0,0.0
401,2020-10-12,102.02969235425999,102.1407980135567,102.01117827625015,102.12228393554688,1153400,0.0,0.0,0.0
402,2020-10-13,102.05747802302102,102.10376675171288,101.98340758061862,101.99266815185547,1438300,0.0,0.0,0.0
403,2020-10-14,101.9741653580594,102.02046115882764,101.95565127600057,101.96490478515625,1637100,0.0,0.0,0.0
404,2020-10-15,101.98342593096254,102.02046115882764,101.94639070309742,101.96490478515625,1069100,0.0,0.0,0.0
405,2020-10-16,102.03896634360163,102.07600156823746,101.99267761061698,102.05748748779297,1080100,0.0,0.0,0.0
406,2020-10-19,102.03897460596102,102.06674926075017,101.99268586922824,102.01119995117188,912800,0.0,0.0,0.0
407,2020-10-20,101.97414914991693,102.02044494332675,101.93711392793831,101.95563507080078,1264800,0.0,0.0,0.0
408,2020-10-21,102.00196011052022,102.0575164951379,101.96492487535802,102.04825592041016,964900,0.0,0.0,0.0
409,2020-10-22,102.02970123291016,102.05748294796133,101.98341250198456,102.02970123291016,1229000,0.0,0.0,0.0
410,2020-10-23,102.02044772497295,102.05748294796133,101.99267307366829,102.02970123291016,804300,0.0,0.0,0.0
411,2020-10-26,102.0482269156973,102.08526214033313,102.02045226315714,102.05748748779297,738500,0.0,0.0,0.0
412,2020-10-27,102.04821198289363,102.12228242132649,102.02969084141252,102.11302185058594,708300,0.0,0.0,0.0
413,2020-10-28,102.11303679287329,102.13155087331779,102.03896634360163,102.05748748779297,1155100,0.0,0.0,0.0
414,2020-10-29,102.09454100154596,102.10380157594128,102.02047759762917,102.0760269165039,5677500,0.0,0.0,0.0
415,2020-10-30,102.04821198289363,102.1407964990618,102.02043733441775,102.11302185058594,1709500,0.0,0.0,0.0
416,2020-11-02,102.20669155436717,102.21596819031002,102.12322305888136,102.13249969482422,2220100,0.191,0.0,0.0
417,2020-11-03,102.12324382741664,102.14179002707408,102.06759815244293,102.10469055175781,1010400,0.0,0.0,0.0
418,2020-11-04,102.22525646003233,102.29017876702088,102.18815698803876,102.20670318603516,1107000,0.0,0.0,0.0
419,2020-11-05,102.2530815688455,102.28090440445919,102.18815926041326,102.24380493164062,969000,0.0,0.0,0.0
420,2020-11-06,102.23454225336548,102.23454225336548,102.09542098992979,102.10469055175781,964300,0.0,0.0,0.0
421,2020-11-09,102.02123796987888,102.02123796987888,101.88211668471945,101.98413848876953,1662700,0.0,0.0,0.0
422,2020-11-10,101.95629726308415,102.03049621192395,101.90992115105897,101.92847442626953,1142100,0.0,0.0,0.0
423,2020-11-11,101.99341062075027,102.05833294082196,101.97485734301425,102.03977966308594,1161800,0.0,0.0,0.0
424,2020-11-12,102.06760492215935,102.08615112304688,102.01195216749302,102.08615112304688,913400,0.0,0.0,0.0
425,2020-11-13,102.11397623000164,102.14179906995173,102.08615339005155,102.12325286865234,808700,0.0,0.0,0.0
426,2020-11-16,102.12323462947654,102.13251126647044,102.03975904853297,102.07685852050781,1429200,0.0,0.0,0.0
427,2020-11-17,102.09543002870225,102.15107570860243,102.05833055010147,102.12325286865234,1906500,0.0,0.0,0.0
428,2020-11-18,102.14178466796875,102.16961457999685,102.10468519459899,102.14178466796875,1277900,0.0,0.0,0.0
429,2020-11-19,102.23453137571968,102.23453137571968,102.13250959845529,102.16960906982422,1112300,0.0,0.0,0.0
430,2020-11-20,102.15105594961135,102.17887878417969,102.13250975189935,102.17887878417969,1084500,0.0,0.0,0.0
431,2020-11-23,102.19743205789236,102.2252548924607,102.14177931275502,102.17887878417969,1345900,0.0,0.0,0.0
432,2020-11-24,102.16033172607422,102.19743119718645,102.14177845251781,102.16033172607422,1542700,0.0,0.0,0.0
433,2020-11-25,102.14179906995173,102.18817518720321,102.12325286865234,102.12325286865234,1043300,0.0,0.0,0.0
434,2020-11-27,102.16033258646769,102.19743205789236,102.11395647818668,102.17887878417969,577500,0.0,0.0,0.0
435,2020-11-30,102.16033172607422,102.19743119718645,102.123232254962,102.16033172607422,945700,0.0,0.0,0.0
436,2020-12-01,102.17797773064254,102.18727115650114,102.01073150922214,102.1129379272461,1460500,0.199,0.0,0.0
437,2020-12-02,102.15010371832935,102.15939005530619,102.0664770638899,102.12223052978516,1575900,0.0,0.0,0.0
438,2020-12-03,102.12223052978516,102.16868348108987,102.11293710400147,102.12223052978516,1459900,0.0,0.0,0.0
439,2020-12-04,102.15939005530619,102.15939005530619,102.11293710400147,102.12223052978516,931000,0.0,0.0,0.0
440,2020-12-07,102.14083862304688,102.18729867604492,102.12225885513294,102.14083862304688,1546700,0.0,0.0,0.0
441,2020-12-08,102.15010532664195,102.187271941555,102.13151847478193,102.177978515625,975900,0.0,0.0,0.0
442,2020-12-09,102.14082035119138,102.16869354248047,102.10365373320339,102.16869354248047,1541500,0.0,0.0,0.0
443,2020-12-10,102.15013287738086,102.16871264544501,102.11296625244366,102.13154602050781,1918800,0.0,0.0,0.0
444,2020-12-11,102.1129569746311,102.17799679015958,102.08508378066293,102.1501235961914,901900,0.0,0.0,0.0
445,2020-12-14,102.0757903530708,102.16870336256746,102.06649692547866,102.1501235961914,2100900,0.0,0.0,0.0
446,2020-12-15,102.18727655934953,102.20585632324219,102.1222367525143,102.20585632324219,1966800,0.0,0.0,0.0
447,2020-12-16,102.20587240730465,102.25233245755861,102.14083259023417,102.19657897949219,2084600,0.0,0.0,0.0
448,2020-12-17,102.24304364357307,102.26162341122804,102.17800382356758,102.22445678710938,2025200,0.0,0.0,0.0
449,2020-12-18,102.2894919372169,102.29878536502446,102.23374554798828,102.27091217041016,1316900,0.0,0.0,0.0
450,2020-12-21,102.33594814473955,102.34524157219815,102.24303513657794,102.30807495117188,2055500,0.0,0.0,0.0
451,2020-12-22,102.25233322879699,102.2987861905929,102.23374637303185,102.2616195678711,943500,0.0,0.0,0.0
452,2020-12-23,102.27091436193143,102.28020778993815,102.21516797150827,102.25233459472656,1712500,0.0,0.0,0.0
453,2020-12-24,102.28020642363623,102.28949276271034,102.23374637303185,102.2616195678711,793500,0.0,0.0,0.0
454,2020-12-28,102.26161874260258,102.29878536502446,102.24303897579586,102.27091217041016,743800,0.0,0.0,0.0
455,2020-12-29,102.32664027947864,102.32664027947864,102.26160047406151,102.29876708984375,1304300,0.0,0.0,0.0
456,2020-12-30,102.28017805311482,102.31734466552734,102.27088462781006,102.31734466552734,744400,0.0,0.0,0.0
457,2020-12-31,102.31738144580808,102.37312784006292,102.29879458851711,102.32666778564453,1020500,0.0,0.0,0.0
458,2021-01-04,102.32665170220976,102.37311174932567,102.30807193664815,102.33594512939453,1220000,0.0,0.0,0.0
459,2021-01-05,102.43814553022008,102.43814553022008,102.34523253026711,102.39168548583984,1164100,0.0,0.0,0.0
460,2021-01-06,102.3452377319336,102.3916906898673,102.28948425808215,102.3452377319336,2082100,0.0,0.0,0.0
461,2021-01-07,102.37309103974287,102.37309103974287,102.29875781491783,102.31734466552734,1624300,0.0,0.0,0.0
462,2021-01-08,102.33592689674853,102.34522032227754,102.28946685791016,102.28946685791016,1580700,0.0,0.0,0.0
463,2021-01-11,102.26161879656269,102.26161879656269,102.19657897949219,102.19657897949219,1682800,0.0,0.0,0.0
464,2021-01-12,102.13153993274898,102.31737304635804,102.13153993274898,102.2616195678711,10536000,0.0,0.0,0.0
465,2021-01-13,102.2709083301456,102.32665471728095,102.25232856403655,102.30807495117188,1339700,0.0,0.0,0.0
466,2021-01-14,102.33592689674853,102.36380008452889,102.28018052118782,102.28946685791016,5785900,0.0,0.0,0.0
467,2021-01-15,102.3080689237661,102.36381530761719,102.3080689237661,102.36381530761719,2835600,0.0,0.0,0.0
468,2021-01-19,102.40099092488921,102.41957778034468,102.3359511084117,102.35453796386719,2814200,0.0,0.0,0.0
469,2021-01-20,102.33595571956057,102.4009955389687,102.28949566763677,102.38241577148438,1837800,0.0,0.0,0.0
470,2021-01-21,102.41028896711519,102.42886873459952,102.35454257585356,102.38241577148438,1381600,0.0,0.0,0.0
471,2021-01-22,102.36382891519139,102.39170211082221,102.32666229141408,102.38241577148438,849600,0.0,0.0,0.0
472,2021-01-25,102.37310572137226,102.42885210358254,102.33593910362956,102.39168548583984,1118600,0.0,0.0,0.0
473,2021-01-26,102.32664868878057,102.39168849954272,102.31736235067719,102.36381530761719,1993300,0.0,0.0,0.0
474,2021-01-27,102.38241577148438,102.45674193023034,102.37312234333788,102.38241577148438,1562700,0.0,0.0,0.0
475,2021-01-28,102.36380302135213,102.41026306152344,102.33592983277208,102.41026306152344,1005100,0.0,0.0,0.0
476,2021-01-29,102.34525452183377,102.5032073645749,102.3266676645648,102.47533416748047,1862300,0.0,0.0,0.0
477,2021-02-01,102.45857009508825,102.52372333381902,102.41202902406467,102.5051040649414,1232800,0.192,0.0,0.0
478,2021-02-02,102.5609606359478,102.58888243969065,102.5237291972337,102.55165100097656,838600,0.0,0.0,0.0
479,2021-02-03,102.55165685172256,102.57026902155603,102.52373504638672,102.52373504638672,1227600,0.0,0.0,0.0
480,2021-02-04,102.49580916632908,102.5795745790065,102.46788026093232,102.54234313964844,1280600,0.0,0.0,0.0
481,2021-02-05,102.59819207466188,102.62611387840472,102.5237291972337,102.55165100097656,1016500,0.0,0.0,0.0
482,2021-02-08,102.542345441885,102.57026724673769,102.50511400169103,102.53304290771484,2349900,0.0,0.0,0.0
483,2021-02-09,102.57025377586683,102.60748521117108,102.49579800642853,102.59818267822266,1593600,0.0,0.0,0.0
484,2021-02-10,102.57957280471942,102.59819207466188,102.5237291972337,102.55165100097656,1073800,0.0,0.0,0.0
485,2021-02-11,102.45858180021267,102.55165685172256,102.45858180021267,102.52373504638672,1574100,0.0,0.0,0.0
486,2021-02-12,102.43996836971492,102.4585876417812,102.38412475585938,102.38412475585938,1576400,0.0,0.0,0.0
487,2021-02-16,102.25380349797294,102.2910349355603,102.13280665169198,102.16072845458984,2523700,0.0,0.0,0.0
488,2021-02-17,102.14211451734404,102.23518956558594,102.11419271298857,102.20726776123047,1425500,0.0,0.0,0.0
489,2021-02-18,102.20726191306248,102.26311261974872,102.17934011030466,102.23518371582031,1129800,0.0,0.0,0.0
490,2021-02-19,102.17001927284076,102.21656033978103,102.1141756734483,102.14209747314453,810800,0.0,0.0,0.0
491,2021-02-22,102.15142465247311,102.15142465247311,101.99319635957038,102.0211181640625,2404700,0.0,0.0,0.0
