Date,Open,High,Low,Close,Volume,Capital Gains,RSI,MFI,EMA,SO,MACD,Next Day Price
2020-07-07,101.83374730251332,101.93505664852562,101.80611875843503,101.8982162475586,681800,0.0,52.53931160816027,53.31320568694721,101.86747647232406,69.8107377164432,101.90262789777086,101.95349884033205
2020-07-08,101.79693236699664,101.95349884033205,101.79693236699664,101.95349884033205,1008900,0.0,51.031132700376226,51.92405852479833,101.87894612139179,91.71596827225525,101.90266407586809,101.96271514892578
2020-07-09,101.98113886811612,102.02718411291184,101.87982949233944,101.96271514892578,1345400,0.0,54.410950817253,59.17166794222884,101.890115325063,83.28459763584361,101.89697112093359,101.86140441894533
2020-07-10,101.96271379337512,101.99034234520326,101.86140441894533,101.86140441894533,759100,0.0,47.96042857972856,53.880153388580155,101.88628720424731,57.01692539907701,101.87615812543358,101.91667175292967
2020-07-13,101.91667175292967,101.93508844586404,101.82456720848732,101.91667175292967,603900,0.0,54.510402172637214,60.2857257661146,101.89033847740497,71.34654492487459,101.8807910054281,101.8982162475586
2020-07-14,101.8982162475586,101.96268519260389,101.84295915940208,101.8982162475586,810000,0.0,56.20791882384452,62.02410795729437,101.89138884675879,66.56143315887576,101.87554049731368,101.87982940673828
2020-07-15,101.91666981849794,101.95350320366754,101.87982940673828,101.87982940673828,870800,0.0,61.31854869125796,61.60894749377974,101.88984758808938,58.85085767046389,101.87270910788507,101.90744018554688
2020-07-16,101.93506873290048,101.99953768558856,101.87059978021244,101.90744018554688,921100,0.0,57.45236934629153,60.896753327521566,101.89219326775039,57.917491322003,101.87773553625485,101.93508911132812
2020-07-17,101.90746055845112,101.95350580438271,101.85219642610689,101.93508911132812,739400,0.0,58.49369675630926,61.26760346099279,101.89791271356076,64.29017825136756,101.88333762463242,101.92586517333984
2020-07-20,101.95349372294288,101.99033413127673,101.8798199328646,101.92586517333984,673200,0.0,55.08226710485882,56.041078552684986,101.90163970819796,60.71359781032649,101.8837294364585,101.98113250732422
2020-07-21,101.9534969302624,102.0087610577964,101.8706112788458,101.98113250732422,1155300,0.0,65.28720886510047,67.44051033297622,101.91223874808146,82.1434974918001,101.89511540783761,101.96271514892578
2020-07-22,101.96271514892578,101.9995555607164,101.90745804453488,101.96271514892578,1351900,0.0,61.11181417609189,57.247735286824465,101.9189689348607,72.00066226216458,101.89607975899719,101.99032592773438
2020-07-23,101.99032592773438,101.99953778572424,101.92585697498303,101.99032592773438,532100,0.0,53.33213679225659,55.715450396916026,101.92848320057719,83.99222336796525,101.90371238804794,101.81533813476562
2020-07-24,101.87980708457218,101.93506417680965,101.80612627719654,101.81533813476562,1044200,0.0,46.375576258162134,55.92037610317791,101.91339719180232,7.99375817795584,101.88144658659579,101.86140441894533
2020-07-27,101.84298772658988,101.86140441894533,101.78772359634362,101.86140441894533,654800,0.0,47.145274467809074,55.823995892645485,101.90646482208805,30.76950791622985,101.89267783914063,101.92586517333984
2020-07-28,101.85218435667215,101.93507703207068,101.8061391161969,101.92586517333984,1233600,0.0,47.88711032294063,56.60528603958486,101.90905153558829,57.68866574580637,101.90478723645388,101.99032592773438
2020-07-29,102.03637819109484,102.03637819109484,101.916652143582,101.99032592773438,812900,0.0,51.9466827321336,54.70528730316264,101.91988812120776,81.47942393481941,101.91561443898568,101.95349884033205
2020-07-30,101.99033925051502,102.01796780150482,101.94429400772862,101.95349884033205,565100,0.0,57.14251902344414,55.590188484287566,101.92436955042433,66.66888426263846,101.91170284934533,102.06403350830078
2020-07-31,102.0271930932675,102.06403350830078,101.95351226320092,102.06403350830078,1302000,0.0,60.5264592075879,58.04289887956215,101.94299141147454,100.0,101.93037614931,102.12862396240234
2020-08-03,102.11939544684203,102.12862396240234,101.990224386177,102.12862396240234,1044900,0.0,65.44093586387493,65.08821778138474,101.96774241826492,100.0,101.94240085060153,102.1839828491211
2020-08-04,102.21166135701424,102.2854754042593,102.0732617782535,102.1839828491211,642000,0.0,69.4206823983327,71.33080742423778,101.9965744757124,79.60980683059589,101.9544690377658,102.05477905273438
2020-08-05,102.1378145497808,102.18395007433504,102.02710055371892,102.05477905273438,4053100,0.0,58.32744019180046,51.35145625755782,102.004335085982,53.65233277786338,101.94043986646925,102.10094451904295
2020-08-06,102.11939451069962,102.12862302617532,102.05480898095917,102.10094451904295,1292400,0.0,59.1817943757863,53.00144272941197,102.01721634372348,62.92712908687052,101.95435322790127,102.1562957763672
2020-08-07,102.1747457669841,102.23933129308487,102.12861727079462,102.1562957763672,999300,0.0,62.13683525279976,57.95759820960891,102.03576026807599,74.04738147852515,101.96993017242629,102.23932647705078
2020-08-10,102.2854620103614,102.2854620103614,102.14706244972358,102.23932647705078,645300,0.0,63.212718442053706,56.63736126976932,102.06290242927264,90.72852645141205,101.98982069055346,102.08246612548828
2020-08-11,102.18395865659768,102.2116371579378,102.04555911060366,102.08246612548828,990900,0.0,55.36754849123205,57.923821719666705,102.0655109221014,59.214758129936975,101.97456435725518,102.10094451904295
2020-08-12,102.01790195835108,102.10094451904295,101.99022345121872,102.10094451904295,4989900,0.0,54.999138020204356,67.17922427099674,102.0702354016936,62.92712908687052,101.98685747832097,102.04553985595705
2020-08-13,102.17471086403368,102.23929636807202,101.95327585580112,102.04553985595705,2358000,0.0,61.664128157353055,63.08227077374348,102.06694266226205,51.79614729939802,101.98932150142093,102.05477905273438
2020-08-14,101.99019354193403,102.1101360507653,101.99019354193403,102.05477905273438,831700,0.0,60.1779719549612,63.38466517719375,102.06532084765836,51.871711516467734,102.00230779699292,102.10094451904295
2020-08-17,102.06403749643488,102.16553004878342,102.06403749643488,102.10094451904295,634400,0.0,59.39598414622186,62.35224020045759,102.07007067050964,49.967666118054325,102.02041657174527,102.1378173828125
2020-08-18,102.19318142167182,102.20240289540426,102.10091740929684,102.1378173828125,687800,0.0,58.15696202531723,62.13059490173338,102.07910356548336,56.721549607256804,102.03624898610094,102.16551208496094
2020-08-19,102.23009760334529,102.23931907790478,102.11937655498916,102.16551208496094,1651600,0.0,61.844965601902906,66.54490503222698,102.0906247014137,63.8881750877916,102.05072368742924,102.1378173828125
2020-08-20,102.19318142167182,102.19318142167182,102.09168889627148,102.1378173828125,920600,0.0,54.54272159331141,61.72428378784487,102.09691705893354,55.551408142449375,102.0562107596826,102.11013793945312
2020-08-21,102.0916879528658,102.15627346486076,102.05478094039827,102.11013793945312,812600,0.0,48.807660889505556,57.53342094175631,102.09867984300283,47.219234457132124,102.06076300490174,102.02709197998048
2020-08-24,102.07322046136564,102.12858449403686,101.99941348329094,102.02709197998048,545500,0.0,40.22957923144174,54.794252572273315,102.08913479459986,22.221312708553917,102.05541371062567,101.99021911621094
2020-08-25,101.971762086044,102.0363476130393,101.95331209517155,101.99021911621094,988300,0.0,45.457083342280654,63.94868321736907,102.07594603748134,11.121252316706727,102.05656553468256,102.04553985595705
2020-08-26,102.03631134415384,102.0732183520746,101.95327585580112,102.04553985595705,2873100,0.0,46.15091059427324,66.80474505626736,102.07189187994477,27.77478798839587,102.06995786924823,102.0178680419922
2020-08-27,102.09168206266853,102.10091057507616,101.99018954406168,102.0178680419922,997500,0.0,39.99845655193621,61.79594928303372,102.06468870155109,19.44457506863294,102.06865358915303,102.1562957763672
2020-08-28,102.12861727079462,102.1747457669841,102.06403174469384,102.1562957763672,910300,0.0,44.445578613207125,62.29649247541983,102.07690297819323,70.97525998798415,102.09005450206521,102.1193618774414
2020-08-31,102.14704037572884,102.17471887401626,102.08245486662732,102.1193618774414,765000,0.0,52.93988911584489,63.001270860285935,102.08256416475965,58.063260656494585,102.08445617660405,102.1489486694336
2020-09-01,102.2044089214594,102.21364642052536,102.1212220691837,102.1489486694336,862800,0.0,53.75848227086042,53.36494263377586,102.0914154320495,68.40672965205279,102.08936648207161,102.20439910888672
2020-09-02,102.241370256179,102.25060775435809,102.17667251129885,102.20439910888672,1696900,0.0,62.43698482857345,66.87285548048999,102.10647992229447,84.45890074504922,102.09879057108314,102.1489486694336
2020-09-03,102.13046661977567,102.2506175713672,102.13046661977567,102.1489486694336,1783300,0.0,56.875020887408226,57.76770567301914,102.11214242191303,65.80738705295673,102.09232137155954,102.1489486694336
2020-09-04,102.19516437086745,102.19516437086745,101.81622241490884,102.1489486694336,853000,0.0,53.75794352334168,58.331185586004615,102.11704992158243,76.59529568365443,102.09490036022764,102.22289276123048
2020-09-08,102.25061936196592,102.27835301422748,102.20441071124888,102.22289276123048,1116000,0.0,56.29466553768059,59.39743534675794,102.13116230020218,87.99900870473327,102.10833222632762,102.17664337158205
2020-09-09,102.26906768769165,102.26906768769165,102.14890973037816,102.17664337158205,932900,0.0,50.80158669113463,51.76537159312059,102.13722644305284,77.9911473519843,102.10326660430898,102.10272979736328
2020-09-10,102.1581829923113,102.1581829923113,102.0842406980304,102.10272979736328,741600,0.0,47.630968938340466,52.34967927661887,102.13262689029423,61.99705946259949,102.09460527276602,102.10272979736328
2020-09-11,102.16742754197772,102.17667209164418,102.0842406980304,102.10272979736328,537100,0.0,49.48039855731674,56.7160921075115,102.12864061123678,61.99705946259949,102.09733565693622,102.10272979736328
2020-09-14,102.13970094450372,102.1581829923113,102.0842406980304,102.10272979736328,578800,0.0,56.00470006783423,60.29556986106731,102.12518583605365,61.99705946259949,102.1004163470479,101.97335815429688
2020-09-15,102.05653796617024,102.06578251799849,101.97335815429688,101.97335815429688,1213000,0.0,48.83286154886147,59.441928805377216,102.10494214515275,34.00245290394486,102.0847431328956,101.9456024169922
2020-09-16,101.99181105987432,102.05650880112924,101.917868769433,101.9456024169922,986900,0.0,42.80772651900362,46.92054408873934,102.08369684806468,27.996415358368786,102.08435476085762,101.96409606933594
2020-09-17,102.00106721876465,102.03803836819334,101.95485151909732,101.96409606933594,806900,0.0,46.07834409080697,53.415894235170434,102.06775007756752,31.99823916553554,102.08998009429763,101.93634796142578
2020-09-18,101.97331910305353,102.01029024468126,101.9271034131378,101.93634796142578,799300,0.0,30.870701896406814,47.19631693839784,102.0502297954153,25.993852537368596,102.08629911056035,101.87171173095705
2020-09-21,101.93640950498543,101.97338066893433,101.8624671770877,101.87171173095705,948300,0.0,29.451534487998273,46.57888463782468,102.02642738682087,12.007280221223649,102.07555434481394,101.92711639404295
2020-09-22,101.91787184457765,101.94560549297364,101.87166320030128,101.92711639404295,2067400,0.0,32.3499417249394,50.83759994029933,102.01318592111716,23.996242468605004,102.08094772834858,101.93634796142578
2020-09-23,101.94559250971378,101.99180114810528,101.90862136808605,101.93634796142578,1341800,0.0,26.97942602542149,49.63691003651172,102.00294085982497,25.993852537368596,102.07666207552661,101.9456024169922
2020-09-24,101.97332901302646,102.05650880112924,101.9271133186194,101.9456024169922,1304500,0.0,31.031243327877846,60.4838926252071,101.99529573411394,27.996415358368786,102.07104082505519,101.97335815429688
2020-09-25,102.02881136221244,102.02881136221244,101.93638699851084,101.97335815429688,810900,0.0,34.42680632806817,60.36493367568716,101.99237072347167,26.663802252037076,102.06712146044308,102.01033782958984
2020-09-28,101.9918487243892,102.02881988326294,101.9363955118424,102.01033782958984,1104600,0.0,29.825628548253306,60.32561060314255,101.99476633762076,36.36755209247207,102.06304452997242,102.05652618408205
2020-09-29,101.99182843180732,102.075015285604,101.9733463818115,102.05652618408205,1493900,0.0,38.597914252606564,68.17712295026621,102.0030009838156,61.76192605652751,102.05971216967593,102.0380401611328
2020-09-30,102.04728471153386,102.08424881008634,102.02879561073176,102.0380401611328,1481800,0.0,43.13719142047582,64.9161544274983,102.00767287412457,55.87849709255311,102.04717414375251,102.02970123291016
2020-10-01,102.02970123291016,102.03896180459388,101.93711670731244,102.02970123291016,2814300,0.0,42.3872240249407,53.56036705714167,102.01060998862931,56.552286760858514,102.03702383091012,102.08525848388672
2020-10-02,102.1408077869774,102.1408077869774,102.02044860903206,102.08525848388672,2145000,0.0,48.36778332145394,57.32820961103619,102.0205631213303,80.0426883045572,102.03703358375328,102.01119995117188
2020-10-05,102.0852704064412,102.10378448838485,101.98342529638272,102.01119995117188,1346800,0.0,53.9427662957077,56.932733598742445,102.01931469864252,53.435527838756435,102.01924294275898,102.06673431396484
2020-10-06,102.02044558401064,102.1222906791548,102.01118501252124,102.06673431396484,1836900,0.0,61.93023849957063,63.59855366294352,102.02563731401884,73.38747190289199,102.02310112486757,102.10379791259766
2020-10-07,102.12231906072375,102.1686078035424,102.10379791259766,102.10379791259766,11922100,0.0,63.273649873142446,76.48790834195594,102.03605872716268,78.83002602585553,102.02522982532197,102.05748748779295
2020-10-08,102.11303679287327,102.11303679287327,102.02970577150596,102.05748748779295,2341800,0.0,61.11780192695337,72.90587057217886,102.03891589524673,63.70285217081887,102.01654129416903,102.02970123291016
2020-10-09,102.0482223762776,102.085257599266,102.00192658160547,102.02970123291016,2780900,0.0,65.55168373937153,69.0637388412311,102.03768727360185,53.22138570086975,102.01305557587749,102.12228393554688
2020-10-12,102.02969235426,102.1407980135567,102.01117827625016,102.12228393554688,1153400,0.0,67.9010790611747,68.23217477358745,102.04896682852785,82.18219811575442,102.02876552110716,101.99266815185548
2020-10-13,102.05747802302102,102.10376675171288,101.98340758061862,101.99266815185548,1438300,0.0,54.231342428064714,64.09171339708264,102.04146033830487,27.14547839756311,102.01178435786265,101.96490478515624
2020-10-14,101.9741653580594,102.02046115882764,101.95565127600057,101.96490478515624,1637100,0.0,51.41094851431927,59.67186499621938,102.03125293121839,12.280461538112098,102.01142155537875,101.96490478515624
2020-10-15,101.98342593096254,102.02046115882764,101.94639070309742,101.96490478515624,1069100,0.0,49.35594875491072,59.9728211463372,102.02240651174344,12.277245577793238,102.01489873642943,102.05748748779295
2020-10-16,102.03896634360164,102.07600156823746,101.99267761061698,102.05748748779295,1080100,0.0,53.31168413606722,59.945067174628115,102.02708397521671,51.998017392832764,102.03137060887146,102.01119995117188
2020-10-19,102.03897460596102,102.06674926075016,101.99268586922824,102.01119995117188,912800,0.0,46.8168325850032,56.573145479629794,102.02496610534408,32.00263209511993,102.0258020366065,101.95563507080078
2020-10-20,101.97414914991693,102.02044494332677,101.93711392793831,101.95563507080078,1264800,0.0,44.499332851221574,56.93855287496927,102.01572196740497,8.000705337943415,102.01884225754488,102.04825592041016
2020-10-21,102.00196011052022,102.0575164951379,101.96492487535802,102.04825592041016,964900,0.0,51.11328804497098,63.261552257230456,102.02005982780567,48.0107701259121,102.0337522765869,102.02970123291016
2020-10-22,102.02970123291016,102.05748294796132,101.98341250198456,102.02970123291016,1229000,0.0,46.511650187782635,58.20861068162301,102.02134534848628,39.99557428041458,102.0306261583922,102.02970123291016
2020-10-23,102.02044772497295,102.05748294796132,101.99267307366829,102.02970123291016,804300,0.0,51.28077829067593,61.88745256919365,102.02245946640946,39.99557428041458,102.03067893837456,102.05748748779295
2020-10-26,102.0482269156973,102.08526214033311,102.02045226315714,102.05748748779295,738500,0.0,49.334300026363316,60.460393728373084,102.0271298692606,51.99859371679905,102.03454286238177,102.11302185058594
2020-10-27,102.04821198289363,102.12228242132647,102.02969084141252,102.11302185058594,708300,0.0,50.64684921832365,35.97199681538197,102.03858213343732,86.36311576015497,102.04190973583069,102.05748748779295
2020-10-28,102.11303679287327,102.1315508733178,102.03896634360164,102.05748748779295,1155100,0.0,50.0,38.49316583092033,102.04110284735141,59.09816640273273,102.0327447379044,102.0760269165039
2020-10-29,102.09454100154596,102.10380157594128,102.02047759762915,102.0760269165039,5677500,0.0,53.24879614767242,61.502497791611916,102.04575938990509,68.20021708806998,102.03558903811606,102.11302185058594
2020-10-30,102.04821198289363,102.1407964990618,102.02043733441776,102.11302185058594,1709500,0.0,49.295529455457064,62.553014225637064,102.05472771799587,86.36375791867363,102.04058124622838,102.13249969482422
2020-11-02,102.20669155436715,102.21596819031002,102.12322305888136,102.13249969482422,2220100,0.0,62.77604282846079,70.73245317654228,102.06509731490632,70.06734099171096,102.04380743901913,102.1046905517578
2020-11-03,102.12324382741664,102.14179002707408,102.06759815244293,102.1046905517578,1010400,0.0,62.770792093009625,72.88417225078096,102.07037641315318,60.094696919535636,102.0412988649559,102.20670318603516
2020-11-04,102.22525646003233,102.29017876702088,102.18815698803876,102.20670318603516,1107000,0.0,68.61994007402608,72.9376428832511,102.08855331620411,76.35686940601882,102.0596246919882,102.24380493164062
2020-11-05,102.2530815688455,102.2809044044592,102.18815926041326,102.24380493164062,969000,0.0,65.68807575193048,72.79328632564705,102.10925353159566,86.86534872723286,102.0682565015162,102.1046905517578
2020-11-06,102.23454225336548,102.23454225336548,102.0954209899298,102.1046905517578,964300,0.0,56.80777777777603,72.60667067586704,102.10864513428393,47.463413308142535,102.05189343863637,101.98413848876952
2020-11-09,102.02123796987888,102.02123796987888,101.88211668471943,101.98413848876952,1662700,0.0,51.89610020503755,71.22777457403565,102.09204424821534,25.00153983302894,102.04043578165162,101.92847442626952
2020-11-10,101.95629726308417,102.03049621192396,101.90992115105897,101.92847442626952,1142100,0.0,41.619873177188815,66.06160019907432,102.07023493862256,11.360462919913514,102.03836096481884,102.03977966308594
2020-11-11,101.99341062075028,102.05833294082196,101.97485734301424,102.03977966308594,1161800,0.0,50.6241082480558,71.79370676720823,102.06617423521769,38.63700775070661,102.0600645890721,102.08615112304688
2020-11-12,102.06760492215936,102.08615112304688,102.01195216749302,102.08615112304688,913400,0.0,53.30581097141395,71.9396104248591,102.06883782026159,50.000832514675295,102.0704044040147,102.12325286865234
2020-11-13,102.11397623000164,102.14179906995172,102.08615339005156,102.12325286865234,808700,0.0,53.80977636347603,72.03311177858835,102.07609316004702,59.093014124938506,102.07873530844412,102.0768585205078
2020-11-16,102.12323462947654,102.13251126647044,102.03975904853296,102.0768585205078,1429200,0.0,47.882643033269616,66.435681101544,102.07619520810847,47.72358036552508,102.07391926737249,102.12325286865234
2020-11-17,102.09543002870224,102.15107570860243,102.05833055010147,102.12325286865234,1906500,0.0,53.89221016128779,72.6403137317025,102.08246956284765,59.093014124938506,102.08335690007678,102.14178466796876
2020-11-18,102.14178466796876,102.16961457999685,102.104685194599,102.14178466796876,1277900,0.0,53.89179377421403,66.05978497994482,102.09037824353047,63.63443076720587,102.0882925404303,102.16960906982422
2020-11-19,102.23453137571968,102.23453137571968,102.13250959845529,102.16960906982422,1112300,0.0,53.3857994540355,64.91566993128112,102.10094235370298,70.45309955861303,102.09443124805229,102.17887878417967
2020-11-20,102.15105594961136,102.17887878417967,102.13250975189936,102.17887878417967,1084500,0.0,52.809331472460144,62.507107427578916,102.11133387776653,72.72474271231503,102.09761243764983,102.17887878417967
2020-11-23,102.19743205789236,102.2252548924607,102.14177931275502,102.17887878417967,1345900,0.0,54.65049546619701,69.23803604937721,102.12033986528829,72.72474271231503,102.09977752510545,102.16033172607422
2020-11-24,102.16033172607422,102.19743119718645,102.1417784525178,102.16033172607422,1542700,0.0,46.753482608324205,61.09923152439655,102.12567211339308,69.76519776896147,102.0986090895003,102.12325286865234
2020-11-25,102.14179906995172,102.1881751872032,102.12325286865234,102.12325286865234,1043300,0.0,41.55974574007832,55.26326923881534,102.12534954742765,68.4218755351132,102.09383254285692,102.17887878417967
2020-11-27,102.16033258646767,102.19743205789236,102.11395647818668,102.17887878417967,577500,0.0,55.881783649076965,59.91773346458483,102.13248677899458,84.2082089761772,102.10338250787291,102.16033172607422
2020-11-30,102.16033172607422,102.19743119718645,102.123232254962,102.16033172607422,945700,0.0,66.66426138659764,62.54401688866077,102.13619943860519,77.14192468120241,102.10295957451797,102.1129379272461
2020-12-01,102.17797773064254,102.18727115650114,102.01073150922214,102.1129379272461,1460500,0.0,67.72372742200514,61.339164207195665,102.13309790375732,53.17458306987706,102.10026001005342,102.12223052978516
2020-12-02,102.15010371832936,102.1593900553062,102.0664770638899,102.12223052978516,1575900,0.0,59.85374838156786,62.281780153962046,102.13164892056103,49.820861070192024,102.10661401900757,102.12223052978516
2020-12-03,102.12223052978516,102.16868348108989,102.11293710400147,102.12223052978516,1459900,0.0,54.84936114358411,63.45631747913021,102.13039313512425,49.820861070192024,102.11116577492183,102.12223052978516
2020-12-04,102.1593900553062,102.1593900553062,102.11293710400147,102.12223052978516,931000,0.0,49.8473665026426,63.70914374959195,102.12930478774571,49.820861070192024,102.11510097462492,102.14083862304688
2020-12-07,102.14083862304688,102.18729867604492,102.12225885513294,102.14083862304688,1546700,0.0,60.41635613852416,71.97034413963371,102.13084263245253,58.13547427927676,102.12173120844447,102.177978515625
2020-12-08,102.15010532664196,102.187271941555,102.13151847478191,102.177978515625,975900,0.0,59.18649624753639,70.42646284960404,102.13712741687553,74.73061044238642,102.13061968742811,102.16869354248048
2020-12-09,102.14082035119138,102.16869354248048,102.1036537332034,102.16869354248048,1541500,0.0,54.66176742710757,61.88966096967589,102.14133623362287,70.58182640161536,102.13209316900509,102.1315460205078
2020-12-10,102.15013287738086,102.168712645445,102.11296625244366,102.1315460205078,1918800,0.0,43.61219943150934,52.91192127921795,102.14003087187419,56.317642143145164,102.12908414935056,102.1501235961914
2020-12-11,102.1129569746311,102.17799679015958,102.08508378066291,102.1501235961914,901900,0.0,45.32045392466252,52.42728746860566,102.14137656844983,64.9775725447411,102.1339959525763,102.1501235961914
2020-12-14,102.0757903530708,102.16870336256746,102.06649692547866,102.1501235961914,2100900,0.0,45.32045392466252,54.36441757709022,102.14254283881539,74.66078057193343,102.13539073220944,102.2058563232422
2020-12-15,102.18727655934951,102.2058563232422,102.1222367525143,102.2058563232422,1966800,0.0,56.60870528297886,63.53120998658219,102.15098463673897,100.0,102.14486304016692,102.1965789794922
2020-12-16,102.20587240730464,102.2523324575586,102.14083259023415,102.1965789794922,2084600,0.0,61.579239054482336,60.21812035577078,102.15706388243942,76.92331985851716,102.14468929674439,102.22445678710938
2020-12-17,102.24304364357307,102.26162341122804,102.17800382356758,102.22445678710938,2025200,0.0,57.88875977181699,62.90730492862124,102.16604960306208,85.18620018361766,102.15018123281052,102.27091217041016
2020-12-18,102.2894919372169,102.29878536502446,102.23374554798828,102.27091217041016,1316900,0.0,67.4533981985438,67.8778581115036,102.1800312787085,90.32361690258725,102.15862743841058,102.30807495117188
2020-12-21,102.33594814473956,102.34524157219816,102.24303513657794,102.30807495117188,2055500,0.0,81.82723177620969,75.25106456090049,102.19710376837028,86.66737697282876,102.16653593422556,102.2616195678711
2020-12-22,102.252333228797,102.2987861905929,102.23374637303183,102.2616195678711,943500,0.0,70.27656929769876,70.1966283218994,102.2057058749704,70.00049855263538,102.16299471043254,102.25233459472656
2020-12-23,102.27091436193145,102.28020778993816,102.21516797150828,102.25233459472656,1712500,0.0,68.42810521083082,62.76020092490073,102.21192303760456,66.66950251242277,102.16632730098247,102.2616195678711
2020-12-24,102.28020642363624,102.28949276271034,102.23374637303183,102.2616195678711,793500,0.0,69.23724887335064,62.52809224208366,102.2185492416401,70.00049855263538,102.17313179063257,102.27091217041016
2020-12-28,102.26161874260258,102.29878536502446,102.24303897579586,102.27091217041016,743800,0.0,68.42537555387294,61.10326041983089,102.22553096547611,73.33423164793443,102.18026887637836,102.29876708984376
2020-12-29,102.32664027947864,102.32664027947864,102.26160047406152,102.29876708984376,1304300,0.0,67.57236725270812,61.70263821411047,102.23529578205846,83.32721976857735,102.19021449354757,102.31734466552734
2020-12-30,102.28017805311482,102.31734466552734,102.27088462781006,102.31734466552734,744400,0.0,71.05649937318526,67.69792295225884,102.24623563318764,89.99194890408391,102.19896492340638,102.32666778564452
2020-12-31,102.31738144580808,102.37312784006292,102.29879458851713,102.32666778564452,1020500,0.0,80.00422346840611,75.95453326327367,102.25695992018188,84.84821581627031,102.20711132256201,102.33594512939452
2021-01-04,102.32665170220976,102.37311174932567,102.30807193664816,102.33594512939452,1220000,0.0,79.41545893719714,76.33884309783302,102.26749128141023,87.87378933438035,102.21593044121009,102.39168548583984
2021-01-05,102.43814553022008,102.43814553022008,102.34523253026713,102.39168548583984,1164100,0.0,82.5031823594629,75.18333895932027,102.28405050866752,85.29320878082437,102.23239603794035,102.3452377319336
2021-01-06,102.3452377319336,102.3916906898673,102.28948425808215,102.3452377319336,2082100,0.0,69.23498073237893,64.49209524697875,102.29220880510299,68.75083933753884,102.23368142885198,102.31734466552734
2021-01-07,102.37309103974287,102.37309103974287,102.29875781491783,102.31734466552734,1624300,0.0,65.85150914298177,66.06645716481248,102.29556025315956,53.563438078729675,102.23849235491552,102.28946685791016
2021-01-08,102.33592689674852,102.34522032227754,102.28946685791016,102.28946685791016,1580700,0.0,58.533117026177166,56.61069083567205,102.29474780045965,33.32123951446944,102.24324696058417,102.1965789794922
2021-01-11,102.26161879656269,102.26161879656269,102.1965789794922,102.1965789794922,1682800,0.0,41.30322235115731,48.45365579475407,102.28165862433065,0.0,102.23749708117843,102.2616195678711
2021-01-12,102.13153993274898,102.31737304635804,102.13153993274898,102.2616195678711,10536000,0.0,44.89768556536863,64.54447130624166,102.27898675013604,42.425720924541885,102.25416962170826,102.30807495117188
2021-01-13,102.2709083301456,102.32665471728096,102.25232856403656,102.30807495117188,1339700,0.0,55.10231443463137,68.47925383422192,102.28286517694082,57.577232731223525,102.2665179156164,102.28946685791016
2021-01-14,102.33592689674852,102.36380008452888,102.28018052118782,102.28946685791016,5785900,0.0,53.9964855233124,59.653629021341956,102.28374540107006,51.50816764722016,102.26847704793146,102.3638153076172
2021-01-15,102.3080689237661,102.3638153076172,102.3080689237661,102.3638153076172,2835600,0.0,59.64793500338684,62.10315194673002,102.29442138860969,75.75705622599185,102.2841850274713,102.3545379638672
2021-01-19,102.4009909248892,102.41957778034468,102.3359511084117,102.3545379638672,2814200,0.0,57.89504011985692,56.42029039452783,102.30243693197735,72.73123287947767,102.28691694843005,102.38241577148438
2021-01-20,102.33595571956056,102.4009955389687,102.28949566763676,102.38241577148438,1837800,0.0,57.8968596946118,57.06264957796336,102.31310077724497,81.82363296842273,102.29528668337001,102.38241577148438
2021-01-21,102.4102889671152,102.42886873459952,102.35454257585356,102.38241577148438,1381600,0.0,56.36635067552472,57.8053456580574,102.3223427764769,81.82363296842273,102.29926760870094,102.38241577148438
2021-01-22,102.3638289151914,102.3917021108222,102.32666229141408,102.38241577148438,849600,0.0,55.555555555557135,57.60931355616948,102.33035250914457,81.82363296842273,102.30324425274291,102.39168548583984
2021-01-25,102.37310572137226,102.42885210358254,102.33593910362956,102.39168548583984,1118600,0.0,55.55487971777171,57.49252602390859,102.33853023937061,84.84696797336906,102.30852002413012,102.3638153076172
2021-01-26,102.32664868878057,102.39168849954272,102.3173623506772,102.3638153076172,1993300,0.0,47.059202370028125,53.10992061172353,102.3419015818035,78.12071128749322,102.30761922243052,102.38241577148438
2021-01-27,102.38241577148438,102.45674193023034,102.37312234333788,102.38241577148438,1562700,0.0,54.16787834208644,58.08953165745866,102.34730347376096,77.1446180153853,102.31369039360456,102.41026306152344
2021-01-28,102.36380302135213,102.41026306152344,102.33592983277208,102.41026306152344,1005100,0.0,60.41777154295036,61.84822402964953,102.35569808546262,85.70769273655422,102.32114999788936,102.47533416748048
2021-01-29,102.34525452183377,102.5032073645749,102.3266676645648,102.47533416748048,1862300,0.0,69.23477766549078,66.46202275065318,102.371649563065,92.50050052610561,102.33463335730842,102.5051040649414
2021-02-01,102.45857009508823,102.52372333381902,102.41202902406468,102.5051040649414,1232800,0.0,86.72600127145785,70.6974474416814,102.38944349664852,95.25240771873229,102.34434330375774,102.55165100097656
2021-02-02,102.5609606359478,102.58888243969064,102.5237291972337,102.55165100097656,838600,0.0,86.11464726112243,59.974089944991114,102.41107116389226,88.93745061122358,102.35788896007881,102.52373504638672
2021-02-03,102.55165685172256,102.57026902155604,102.52373504638672,102.52373504638672,1227600,0.0,78.15382163702127,55.14154025758676,102.42609301489152,78.89634323625948,102.3612508645363,102.54234313964844
