Date,Close,Volume,RSI,MFI,EMA,SO,MACD,Next Day Price
2020-03-13,72000.0,1337180,11.538461538461533,49.692850613338486,78139.54131617045,29.761904761904763,81362.72453527153,71800.0
2020-03-16,71800.0,968810,12.080536912751683,47.838198533456314,77294.26914068105,30.0,80856.91681945755,69900.0
2020-03-17,69900.0,1095460,12.328767123287676,46.66014664669912,76308.36658859024,20.0,80075.49457686322,69500.0
2020-03-18,69500.0,1707750,12.080536912751683,45.916563372817045,75400.58437677822,17.24137931034483,79500.2619666148,68500.0
2020-03-19,68500.0,1482170,11.612903225806463,44.45117266383063,74480.50645987446,21.21212121212121,78804.56037106614,63800.0
2020-03-20,63800.0,1351550,8.457711442786078,38.76340307720803,73056.4389318912,0.0,77522.73009936843,59400.0
2020-03-23,59400.0,198200,6.938775510204067,34.605193082599726,71235.58040763903,0.0,76249.47719723042,55300.0
2020-03-24,55300.0,2036510,5.944055944055947,26.21968837826998,69110.83635328716,0.0,74945.2691264886,59100.0
2020-03-25,59100.0,1832290,15.673981191222566,31.263342926984947,67776.05817284888,18.95910780669145,74713.95546517901,61000.0
2020-03-26,61000.0,2020820,20.474777448071222,38.926189933478284,66872.58374980236,28.455284552845526,74062.7058475996,60000.0
2020-03-27,60000.0,710770,23.711340206185568,39.9778749247827,65956.23924982871,26.31578947368421,72948.28951236408,55800.0
2020-03-30,55800.0,929820,17.757009345794387,34.05988674322114,64602.074016518214,7.894736842105263,71336.07313293776,55000.0
2020-03-31,55000.0,661010,17.325227963525833,28.820294385039034,63321.79748098246,12.76595744680851,70208.98560410162,54800.0
2020-04-01,54800.0,553900,19.930069930069934,30.291026761192,62185.55781685146,14.000000000000002,69153.17641244363,54800.0
2020-04-02,54800.0,0,19.930069930069934,23.508431738680656,61200.8167746046,14.14141414141414,68103.58622411781,57700.0
2020-04-03,57700.0,940470,27.476038338658157,29.489599006754787,60734.041204657326,29.381443298969074,67468.38583867988,61700.0
2020-04-06,61700.0,534020,37.724550898203596,34.48130121425595,60862.83571070302,53.00546448087432,66998.26772685589,66000.0
2020-04-07,66000.0,902670,45.30831099195711,43.78700530823031,61547.79094927595,80.92485549132948,66604.38758549732,70000.0
2020-04-08,70000.0,950920,51.86104218362282,53.65524480462493,62674.75215603916,100.0,66239.80257409769,69000.0
2020-04-09,69000.0,854470,57.10382513661202,55.633305698238296,63518.118535233945,89.94708994708994,65274.60667532911,67300.0
2020-04-13,67300.0,449470,61.6519174041298,54.34377048361501,64022.369397202754,80.95238095238095,64413.214674174116,68000.0
2020-04-14,68000.0,642490,70.81967213114754,65.58612788417707,64552.72014424238,84.65608465608466,64122.06382872867,67800.0
2020-04-15,67800.0,533620,66.17100371747212,56.52701857903651,64985.69079167673,83.5978835978836,63826.17754045374,67500.0
2020-04-16,67500.0,670940,62.84584980237154,43.10012844126396,65320.93201945317,82.01058201058201,63616.85386839324,68500.0
2020-04-17,68500.0,734070,66.79841897233202,51.009889454393154,65744.80775019275,87.3015873015873,63698.10668594082,68500.0
2020-04-20,68500.0,512370,80.09478672985782,58.623852772684685,66112.16671683372,87.3015873015873,63749.02579448205,68000.0
2020-04-21,68000.0,1213590,81.25,54.33065562752188,66363.87782125588,83.61581920903954,63845.6556885511,65400.0
2020-04-22,65400.0,1303590,72.84482758620689,49.858831866916475,66235.36077842177,65.83850931677019,63733.79048563318,66600.0
2020-04-23,66600.0,1093030,74.18032786885246,54.71813782502438,66283.97934129887,72.61146496815286,64279.507309770976,65000.0
2020-04-24,65000.0,2147870,65.80086580086581,42.650865536730514,66112.78209579235,52.03252032520326,64429.184112912626,64500.0
2020-04-27,64500.0,1235530,57.14285714285714,36.67583656706078,65897.74448302004,27.27272727272727,64738.18178674649,64600.0
2020-04-28,64600.0,3631100,45.45454545454546,47.41236409953988,65724.71188528404,8.695652173913043,65076.53532629141,64600.0
2020-04-29,64600.0,0,26.31578947368422,44.01699123634538,65574.7503005795,8.695652173913043,65304.830616119216,64600.0
2020-04-30,64600.0,0,28.846153846153854,46.794420579728516,65444.78359383557,10.909090909090908,65461.13097841444,64600.0
2020-05-01,64600.0,0,34.48275862068965,48.36273145726496,65332.145781324165,11.11111111111111,65571.09129240362,64900.0
2020-05-04,64900.0,1577040,31.325301204819283,51.45719205213452,65274.52634381428,22.413793103448278,65679.27912008314,63600.0
2020-05-05,63600.0,2397120,27.65957446808511,45.89648040044839,65051.256164639046,3.3333333333333335,65508.819681849825,67000.0
2020-05-06,67000.0,4286630,48.0,59.01595679295737,65311.08867602051,60.0,66015.53261315875,67600.0
2020-05-07,67600.0,1474450,46.28099173553719,60.47716190571662,65616.2768525511,70.0,66056.40604251536,70900.0
2020-05-08,70900.0,3635800,57.79220779220779,65.94537579834515,66320.77327221096,84.26966292134831,66494.66301462441,73500.0
2020-05-11,73500.0,2792640,65.71428571428572,73.12560675502495,67278.00350258284,96.19047619047619,66831.70794600784,73500.0
2020-05-12,73500.0,1769100,77.18120805369128,78.6917346140785,68107.6030355718,96.19047619047619,66837.75799765124,71400.0
2020-05-13,71400.0,3373310,65.18987341772151,68.00581396509847,68546.58929749555,76.19047619047619,66593.16804240886,70600.0
2020-05-14,70600.0,2268270,68.66666666666667,67.30080843947565,68820.37739116281,68.57142857142857,66614.46785897655,70600.0
2020-05-15,70600.0,0,71.0344827586207,70.20091950167631,69057.66040567444,68.57142857142857,66802.09436666858,70600.0
2020-05-18,70600.0,0,70.83333333333333,65.82406570073977,69263.30568491785,68.57142857142857,67021.370673335,74700.0
2020-05-19,74700.0,3688710,77.29729729729729,70.72492514794229,69988.19826026214,100.0,67883.07680577922,74700.0
2020-05-20,74700.0,0,77.29729729729729,70.72492514794229,70616.4384922272,100.0,68153.55545389754,78000.0
2020-05-21,78000.0,2266430,80.73394495412845,73.20896304650557,71600.91335993024,96.68874172185431,68978.35917115567,76500.0
2020-05-22,76500.0,2154460,75.21739130434783,66.29894091729491,72254.12491193955,86.75496688741721,69131.74461500157,77900.0
2020-05-26,77900.0,2996560,80.95238095238095,74.4190948347773,73006.90825701428,96.02649006622516,69805.6786663347,74700.0
2020-05-27,74700.0,3769070,66.8122270742358,61.60895734297313,73232.65382274572,69.10569105691057,69817.47706637897,75000.0
2020-05-28,75000.0,4347270,66.3716814159292,65.17558823071467,73468.29997971296,67.28971962616822,70385.9801241951,76600.0
2020-05-29,76600.0,3942120,63.63636363636363,65.81044800111952,73885.8599824179,76.5432098765432,71115.57166319131,79100.0
2020-06-01,79100.0,3254070,63.46153846153846,66.51883810532448,74581.07865142885,95.6043956043956,71929.05099698802,77800.0
2020-06-02,77800.0,2635920,59.72850678733032,59.638398869681524,75010.26816457167,81.31868131868131,72143.34419738961,77900.0
2020-06-03,77900.0,2655470,66.16915422885572,68.44219472544036,75395.56574262878,82.41758241758241,72585.78719329323,77500.0
2020-06-04,77500.0,3127800,67.51269035532995,66.32673469867271,75676.15697694494,77.52808988764045,72964.23778974301,77500.0
2020-06-05,77500.0,0,67.51269035532995,66.32673469867271,75919.33604668561,77.52808988764045,73413.17275111063,77500.0
2020-06-08,77500.0,0,67.51269035532995,66.32673469867271,76130.09124046085,72.22222222222221,73867.41638429588,77500.0
2020-06-09,77500.0,0,58.97435897435897,62.49868419776922,76312.74574173274,60.78431372549019,74287.53864416754,77500.0
2020-06-10,77500.0,3218980,58.97435897435897,66.02846609079145,76471.0463095017,60.78431372549019,74678.08904716742,76500.0
2020-06-11,76500.0,5714800,44.3609022556391,53.968459437127855,76474.90680156814,41.17647058823529,74861.84384087844,75000.0
2020-06-12,75000.0,3152190,44.3609022556391,52.690046849195866,76278.25256135906,25.0,74935.54243987244,70000.0
2020-06-15,70000.0,3356780,26.62721893491124,44.7724497624081,75441.15221984452,0.0,74431.19233677833,74900.0
2020-06-16,74900.0,3077090,50.53763440860215,53.40511388782623,75368.99859053192,51.578947368421055,75381.9222474301,76000.0
2020-06-17,76000.0,2173040,52.577319587628864,50.69966967634213,75453.13211179433,63.1578947368421,75686.66594777275,76500.0
2020-06-18,76500.0,1636400,49.72677595628415,47.34941460875708,75592.71449688842,68.42105263157895,75866.72159918082,76500.0
2020-06-19,76500.0,1688070,41.77215189873418,44.65190478149609,75713.68589730331,70.65217391304348,75928.49205262338,78300.0
2020-06-22,78300.0,2797780,51.533742331288344,53.21955226940711,76058.52777766286,95.40229885057471,76239.74866782915,77700.0
2020-06-23,77700.0,2146280,49.404761904761905,45.63240223088909,76277.39074064115,88.50574712643679,76172.28217878526,75700.0
2020-06-24,75700.0,2004540,45.10869565217391,47.3704605902415,76200.40530855565,65.51724137931035,75899.36677716946,75500.0
2020-06-25,75500.0,1241690,44.623655913978496,45.56093672996908,76107.01793408157,63.2183908045977,75894.72898465797,75600.0
2020-06-26,75600.0,753970,44.919786096256686,46.80304968837582,76039.41554287069,64.36781609195403,75914.70956448137,74000.0
2020-06-29,74000.0,1068990,41.379310344827594,45.367716671014215,75767.49347048794,45.97701149425287,75660.13717810607,75500.0
2020-06-30,75500.0,2302620,45.41284403669725,43.73158268820921,75731.8276744229,63.2183908045977,75854.56333213637,76900.0
2020-07-01,76900.0,936450,50.90090090090089,54.643436176128105,75887.58398449984,79.3103448275862,76014.45488785152,76900.0
2020-07-02,76900.0,893400,54.589371980676326,62.75536958650916,76022.57278656652,79.3103448275862,75975.74979169355,80800.0
2020-07-06,80800.0,4330280,77.55102040816327,76.26539344640177,76659.56308169098,92.5531914893617,76592.37204168995,80800.0
2020-07-07,80800.0,1414070,70.06802721088435,74.89877725357667,77211.62133746552,87.35632183908046,76638.66688057574,80400.0
2020-07-08,80400.0,800360,65.71428571428572,70.07483040123871,77636.73849247012,82.75862068965517,76664.12240761008,80800.0
2020-07-09,80800.0,1220730,65.46762589928056,69.65248134634787,78058.5066934741,87.35632183908046,76838.7949754843,80800.0
2020-07-10,80800.0,0,65.46762589928056,67.35165550751827,78424.03913434422,87.35632183908046,76975.01120097529,79100.0
2020-07-13,79100.0,988800,52.89855072463768,59.43282186205371,78514.167249765,67.81609195402298,76861.67637417857,80500.0
2020-07-14,80500.0,1461550,59.589041095890416,69.07753013349978,78778.94494979634,83.9080459770115,77223.7306353992,80500.0
2020-07-15,80500.0,0,69.04761904761905,76.85794345382584,79008.41895649016,83.9080459770115,77387.62210623488,81500.0
2020-07-16,81500.0,922350,72.38805970149254,83.48489613675977,79340.62976229149,95.40229885057471,77726.88360318134,80500.0
2020-07-17,80500.0,835720,67.13286713286713,78.62872820889058,79495.21246065262,83.9080459770115,77787.18801164604,79200.0
2020-07-20,79200.0,1361250,68.57142857142857,76.9586756935678,79455.85079923227,64.47368421052632,77845.28516564879,78800.0
2020-07-21,78800.0,2108040,62.7906976744186,64.77746211568848,79368.40402600131,53.03030303030303,78051.8582546734,77500.0
2020-07-22,77500.0,1707150,52.34375,57.02508024353186,79119.28348920113,20.0,78109.61048738362,78800.0
2020-07-23,78800.0,882880,56.737588652482266,57.039599656241606,79076.71235730765,36.734693877551024,78541.60686684359,76000.0
2020-07-24,76000.0,2649390,31.538461538461533,36.63759503544594,78666.48404299996,20.27027027027027,78295.83706237555,70900.0
2020-07-27,70900.0,2662390,22.65193370165747,26.21767662729232,77630.95283726662,0.0,77662.94767628104,75800.0
2020-07-28,75800.0,2561800,39.82300884955752,36.71524672393688,77386.82579229775,45.370370370370374,78470.88798611023,74000.0
2020-07-29,74000.0,1809000,35.83333333333334,29.43178590602541,76935.24901999139,29.245283018867923,78170.60292129553,76600.0
2020-07-30,76600.0,1637120,42.10526315789474,34.72517536928427,76890.5491506592,53.77358490566038,78487.13364290058,77700.0
2020-07-31,77700.0,2417730,47.30769230769231,43.135235009049666,76998.47593057131,64.15094339622641,78540.29360162493,78500.0
2020-08-03,78500.0,1482350,46.06299212598425,43.09487473115373,77198.67913982847,71.69811320754717,78526.5322325194,79000.0
2020-08-04,79000.0,1382760,47.10424710424711,46.40588036756057,77438.855254518,76.41509433962264,78459.1612681835,79600.0
2020-08-05,79600.0,1303680,46.27450980392157,47.20216932650302,77727.00788724892,82.0754716981132,78397.43976575903,79600.0
2020-08-06,79600.0,1072220,48.163265306122454,51.20718405229716,77976.74016894907,85.29411764705883,78251.78113032448,79600.0
2020-08-07,79600.0,1199110,50.862068965517246,56.56642765186991,78193.1748130892,95.6043956043956,78129.32142405899,79600.0
2020-08-10,79600.0,1688770,51.75438596491228,64.6843034483326,78380.7515046773,95.6043956043956,78030.74523418445,79400.0
2020-08-11,79400.0,905140,54.3778801843318,66.87602945316506,78516.65130405367,93.4065934065934,77935.14586962655,79400.0
2020-08-12,79400.0,1497320,51.470588235294116,67.75360397047427,78634.43113017984,93.4065934065934,77885.84864256521,79400.0
2020-08-13,79400.0,2025090,59.659090909090914,78.14297696767447,78736.5069794892,93.4065934065934,77875.23549022319,79700.0
2020-08-14,79700.0,1189750,84.375,88.06033309378219,78864.97271555732,87.62886597938144,77991.31520263788,79700.0
2020-08-17,79700.0,1107050,74.68354430379748,87.30513433553179,78976.30968681636,85.54216867469879,78086.91762006395,79600.0
2020-08-18,79600.0,1425980,95.16129032258064,88.4369580558229,79059.46839524084,81.15942028985508,78208.60638183319,80000.0
2020-08-19,80000.0,1155260,92.5,88.20102062028512,79184.87260920873,85.71428571428571,78416.34775314432,80000.0
2020-08-20,80000.0,2428430,89.65517241379311,88.27862463498408,79293.55626131424,59.25925925925925,78562.33471939174,79500.0
2020-08-21,79500.0,1074330,69.23076923076923,82.51629446633919,79321.082093139,38.63636363636363,78628.02342347284,80000.0
2020-08-24,80000.0,1475240,69.23076923076923,82.62022507585849,79411.60448072047,50.0,78834.39807812091,79600.0
2020-08-25,79600.0,1907340,50.0,73.6633501030222,79436.72388329108,31.57894736842105,78887.31166770478,79500.0
2020-08-26,79500.0,2249680,48.0,64.57497990823515,79445.16069885227,28.947368421052634,78973.94788978859,78500.0
2020-08-27,78500.0,2357000,34.28571428571429,55.99717139097183,79319.13927233864,7.5,78912.03261559457,78600.0
2020-08-28,78600.0,1742840,36.11111111111111,56.067018225745805,79223.25403602682,10.0,79002.42826684864,78500.0
2020-08-31,78500.0,1682380,37.14285714285714,54.236617538932926,79126.82016455659,7.5,79044.27116460215,78700.0
2020-09-01,78700.0,1565620,40.54054054054053,54.340187636400174,79069.91080928237,25.53191489361702,79115.97945376631,78700.0
2020-09-02,78700.0,0,40.54054054054053,50.02184321221204,79020.58936804472,25.53191489361702,79143.62663770858,79600.0
2020-09-03,79600.0,2913590,48.83720930232558,53.75559803508112,79097.84411897209,44.680851063829785,79293.1430860141,80000.0
2020-09-04,80000.0,2171010,53.19148936170213,55.80829802895502,79218.13156977583,53.191489361702125,79356.27956343445,78500.0
2020-09-08,78500.0,1816120,40.98360655737705,54.95035433583331,79122.38069380572,21.27659574468085,79133.9978438654,78600.0
2020-09-09,78600.0,1956880,37.93103448275862,56.31175963493845,79052.72993463163,23.404255319148938,79151.35368690558,78100.0
2020-09-10,78100.0,4229990,34.920634920634924,43.584250469121145,78925.69927668074,19.35483870967742,79064.22875087374,77700.0
2020-09-11,77700.0,2344930,35.483870967741936,41.70443849400254,78762.27270645664,6.451612903225806,78985.22047297946,77500.0
2020-09-14,77500.0,1824670,28.813559322033896,36.05874459885993,78593.96967892909,0.0,78920.8021876933,76800.0
2020-09-15,76800.0,4717630,27.41935483870968,32.98769963609648,78354.77372173854,7.317073170731707,78768.02856266753,76800.0
2020-09-16,76800.0,0,27.86885245901638,35.559049331986515,78147.47055884007,7.317073170731707,78707.73586542298,76700.0
2020-09-17,76700.0,1809830,32.69230769230769,36.29108855284223,77954.47448432806,4.878048780487805,78624.42663892213,76900.0
2020-09-18,76900.0,1791160,33.9622641509434,36.310770339465236,77813.87788641766,9.75609756097561,78578.22530928807,77100.0
2020-09-21,77100.0,1677550,37.037037037037045,42.109965049235335,77718.69416822864,14.634146341463413,78525.18415693854,76800.0
2020-09-22,76800.0,1612500,32.72727272727272,36.64189711286181,77596.20161246482,7.317073170731707,78391.21515823565,77500.0
2020-09-23,77500.0,1398940,40.32258064516129,39.54835703302812,77583.37473080284,24.390243902439025,78403.997581582,77100.0
2020-09-24,77100.0,1704250,28.070175438596493,31.035528620490794,77518.9247666958,14.634146341463413,78237.63123737108,77100.0
2020-09-25,77100.0,919900,22.64150943396227,27.781766428223463,77463.06813113636,14.634146341463413,78121.83596127715,76600.0
2020-09-28,76600.0,2015680,27.906976744186053,27.626242371248537,77347.99238031817,2.4390243902439024,77933.25783310688,75300.0
2020-09-29,75300.0,3772160,20.0,19.39197297061125,77074.92672960908,3.6363636363636362,77625.65678869262,75500.0
2020-09-30,75500.0,1677150,25.0,27.350388795432423,76864.93649899455,12.121212121212121,77543.90255020028,77100.0
2020-10-01,77100.0,1359510,45.31250000000001,33.57601976375636,76896.27829912861,60.60606060606061,77664.38221017356,75900.0
2020-10-02,75900.0,1730820,39.189189189189186,33.74614852520156,76763.44119257813,26.47058823529412,77361.90902659486,76000.0
2020-10-05,76000.0,1080840,44.11764705882353,44.00357752496932,76661.64903356771,29.411764705882355,77273.59893416,76100.0
2020-10-06,76100.0,1505510,44.92753623188406,47.492902007158456,76586.76249575868,32.35294117647059,77190.56352071646,76800.0
2020-10-07,76800.0,2596060,50.66666666666667,56.462501984608764,76615.19416299085,52.94117647058824,77203.98838462094,76600.0
2020-10-08,76600.0,1043430,48.0,50.76397374329885,76613.16827459207,47.05882352941176,77087.06771111592,77000.0
2020-10-09,77000.0,1456580,49.350649350649356,50.292406068207406,76664.7458379798,58.82352941176471,77068.90312741157,77500.0
2020-10-12,77500.0,4265300,54.43037974683545,61.46133869370227,76776.1130595825,59.523809523809526,77074.27159931224,78100.0
2020-10-13,78100.0,1233860,53.846153846153854,61.23368446660138,76952.63131830482,73.80952380952381,77099.2020527373,78500.0
2020-10-14,78500.0,2030870,58.97435897435897,68.1886867343062,77158.94714253084,83.33333333333334,77106.58622348342,77500.0
2020-10-15,77500.0,2689830,52.27272727272727,60.622432398186746,77204.42085686006,59.523809523809526,76920.43028257453,77000.0
2020-10-16,77000.0,1811510,52.27272727272727,61.047057261410856,77177.16474261206,47.61904761904761,76832.03957823126,76100.0
2020-10-19,76100.0,2467450,54.76190476190476,63.907506081183584,77033.54277693047,26.190476190476193,76706.21207891154,76200.0
2020-10-20,76200.0,2257630,54.21686746987952,64.67461070153206,76922.40374000641,28.57142857142857,76743.32824616776,76400.0
2020-10-21,76400.0,1862630,44.92753623188406,65.30499025373334,76852.74990800556,33.33333333333333,76783.05114667873,77500.0
2020-10-22,77500.0,1591870,61.76470588235294,71.27775168716033,76939.04992027149,50.0,76959.31099378824,79500.0
2020-10-23,79500.0,5830890,70.11494252873564,75.57349363513043,77280.50993090196,90.2439024390244,77272.84730572758,78500.0
2020-10-26,78500.0,3668950,62.50000000000001,66.4098916819734,77443.10860678171,50.943396226415096,77147.80099829726,77600.0
2020-10-27,77600.0,2422480,54.08163265306123,59.268950347025225,77464.02745921082,33.9622641509434,77059.92753185761,75600.0
2020-10-28,75600.0,3139990,45.689655172413794,55.959330810157425,77215.49046464938,0.0,76818.71497205437,76200.0
2020-10-29,76200.0,2088330,46.610169491525426,56.66927386889561,77080.09173602947,14.035087719298245,76965.33075355824,76000.0
2020-10-30,76000.0,3013800,43.47826086956522,46.896225345310434,76936.07950455887,17.741935483870968,76966.45331975048,75900.0
2020-11-02,75900.0,1162890,39.99999999999999,43.58220279988951,76797.93557061769,16.129032258064516,76960.48176600598,75800.0
2020-11-03,75800.0,2067320,37.38317757009346,37.90940690057057,76664.87749453534,14.516129032258066,76929.69530831628,75900.0
2020-11-04,75900.0,1825770,41.83673469387755,44.006225748034794,76562.8938285973,16.129032258064516,76915.9026005408,75700.0
2020-11-05,75700.0,1779570,43.15789473684211,44.07989686442798,76447.84131811766,12.903225806451612,76849.61558713535,75700.0
2020-11-06,75700.0,1695290,47.67441860465116,49.915162210012866,76348.12914236863,12.903225806451612,76816.2779532951,78000.0
2020-11-09,78000.0,3746870,58.33333333333333,52.042211723359564,76568.37859005282,50.0,77127.66311507796,77400.0
2020-11-10,77400.0,3627750,54.464285714285715,44.63410887699567,76679.26144471244,40.32258064516129,77001.91914417868,76600.0
2020-11-11,76600.0,2717770,45.87155963302752,39.250056730249,76668.69325208411,27.419354838709676,76855.6632582882,77200.0
2020-11-12,77200.0,1464300,37.89473684210527,31.270897215028654,76739.53415180622,37.096774193548384,76903.07482384978,78300.0
2020-11-13,78300.0,2425260,48.958333333333336,39.94553539397313,76947.59626489872,79.06976744186046,77013.22040289202,76600.0
2020-11-16,76600.0,4096110,45.192307692307686,38.046336690241276,76901.25009624555,39.53488372093023,76706.90212695087,78300.0
2020-11-17,78300.0,2250180,63.366336633663366,45.6891631138527,77087.75008341282,79.06976744186046,76942.92628780186,77300.0
2020-11-18,77300.0,2008090,55.23809523809524,39.64981543911545,77116.05007229111,55.81395348837209,76780.25833831717,77500.0
2020-11-19,77500.0,2451380,57.14285714285714,47.652841921739366,77167.24339598563,55.26315789473685,76821.00167098599,78500.0
2020-11-20,78500.0,2692820,61.40350877192982,53.314556841722,77344.94427652088,81.08108108108108,76993.5347815212,80600.0
2020-11-23,80600.0,5107110,67.91044776119404,62.650504590174435,77778.9517063181,94.33962264150944,77344.11903287392,83800.0
2020-11-24,83800.0,5458900,73.93939393939394,66.23659000247038,78581.75814547569,100.0,77879.51427293516,83500.0
2020-11-25,83500.0,3544000,73.49397590361446,63.08099111164563,79237.52372607893,78.21782178217822,77928.80125876603,83000.0
2020-11-27,83000.0,2024240,71.34502923976608,58.65258785496398,79739.18722926841,72.16494845360825,78012.01664648611,82600.0
2020-11-30,82600.0,3533370,65.13157894736842,50.22603930123879,80120.62893203262,68.04123711340206,78141.0810936213,83300.0
2020-12-01,83300.0,2597660,69.28104575163398,57.55607896546056,80544.54507442827,75.25773195876289,78462.82583669401,85200.0
2020-12-02,85200.0,4703540,76.21951219512195,65.63868567480307,81165.27239783783,93.87755102040816,78992.33794735704,84900.0
2020-12-03,84900.0,1673260,73.91304347826087,61.98243667018311,81663.23607812612,90.81632653061224,79216.85955437609,84900.0
2020-12-04,84900.0,2190950,72.0,61.94533540362818,82094.80460104265,90.81632653061224,79515.61161379263,84700.0
2020-12-07,84700.0,1479390,80.0,65.41336748103629,82442.1639875703,87.91208791208791,79822.91895417584,84400.0
2020-12-08,84400.0,1532530,75.20661157024793,61.10044025407072,82703.20878922759,83.72093023255815,80132.58531584128,85000.0
2020-12-09,85000.0,2136700,82.90598290598291,65.97493422921707,83009.44761733057,90.69767441860465,80599.85171817355,83600.0
2020-12-10,83600.0,2406160,73.64341085271317,60.155542242114635,83088.18793501984,73.17073170731707,80781.98260019485,85000.0
2020-12-11,85000.0,2406180,74.4360902255639,60.06653335728143,83343.09621035053,87.6923076923077,81393.2182535022,87000.0
2020-12-14,87000.0,2974170,74.24242424242425,58.18550844728699,83830.68338230379,100.0,82069.28915303526,86000.0
2020-12-15,86000.0,4050090,60.0,45.727936373519675,84119.92559799663,68.18181818181817,82256.55059929722,86200.0
2020-12-16,86200.0,1812470,62.38532110091743,53.08150792965375,84397.26885159708,71.21212121212122,82611.89940827982,84700.0
2020-12-17,84700.0,4870320,57.14285714285714,49.05934524629197,84437.63300471747,48.484848484848484,82697.20170939805,85300.0
2020-12-18,85300.0,3038890,61.15702479338843,57.630866333387154,84552.61527075514,57.57575757575758,83090.1303703672,87100.0
2020-12-21,87100.0,3322250,64.3939393939394,58.571469953357465,84892.26656798778,79.59183673469387,83635.89076542937,86900.0
2020-12-22,86900.0,2163130,57.39130434782609,49.636793397980995,85159.96435892275,74.46808510638297,83845.827552261,87400.0
2020-12-23,87400.0,3220800,60.68376068376069,56.242763106207455,85458.63577773304,71.42857142857143,84149.55054529286,86300.0
2020-12-24,86300.0,2687430,55.46875,49.768055121927055,85570.81767403531,51.78571428571429,84201.66602814272,87700.0
2020-12-28,87700.0,1905670,60.714285714285715,54.18202436603806,85854.7086508306,76.78571428571429,84625.33277994591,90300.0
2020-12-29,90300.0,3451160,68.09815950920245,60.246511876838454,86447.41416405319,97.1830985915493,85218.45507595313,90200.0
2020-12-30,90200.0,2027680,66.45569620253164,55.009169442560555,86947.75894217944,79.06976744186046,85404.99439915936,89500.0
2020-12-31,89500.0,1272810,69.5364238410596,56.43311007035321,87288.05774988885,70.93023255813954,85537.93959038256,92000.0
2021-01-04,92000.0,307750,71.60493827160494,54.07127026835307,87916.31671657033,89.28571428571429,86168.26986722046,95600.0
2021-01-05,95600.0,285320,74.15730337078651,50.55149128684552,88940.80782102763,96.52173913043478,86953.16721825772,94800.0
2021-01-06,94800.0,283820,75.0,56.6479376437135,89722.03344489062,85.12396694214877,87102.07825582336,94800.0
2021-01-07,94800.0,292640,74.71264367816092,54.46300494241625,90399.09565223854,85.12396694214877,87423.91226615802,96400.0
2021-01-08,96400.0,218720,83.42857142857143,65.37939775519511,91199.21623194007,96.7479674796748,88038.22396400361,103100.0
2021-01-11,103100.0,451270,87.71186440677965,61.57140012953725,92785.98740101473,100.0,89457.34965769203,103400.0
2021-01-12,103400.0,286260,86.87782805429865,55.675491443591454,94201.18908087944,92.64705882352942,89949.09192555532,100900.0
2021-01-13,100900.0,297250,78.68852459016394,61.450106960836315,95094.36387009552,80.3921568627451,90114.2685577035,99600.0
2021-01-14,99600.0,327480,74.2063492063492,51.33098349283699,95695.11535408278,74.01960784313727,90538.53275000972,101600.0
2021-01-15,101600.0,207810,79.3103448275862,63.47872231056947,96482.43330687175,81.86813186813187,91513.11727223065,96800.0
2021-01-19,96800.0,355250,65.42372881355932,54.57583777641742,96524.7755326222,54.49438202247191,91490.14608037766,97500.0
2021-01-20,97500.0,345730,63.04347826086957,35.62593016735414,96654.80546160591,51.94805194805194,92305.9599363273,99000.0
2021-01-21,99000.0,301830,65.17241379310344,52.46781628254849,96967.49806672512,61.68831168831169,93209.33194481701,99300.0
2021-01-22,99300.0,226280,67.13286713286713,69.72635820057722,97278.49832449511,62.66666666666667,93917.8099077303,99500.0
2021-01-25,99500.0,214200,64.25855513307985,69.20945844587983,97574.69854789578,59.70149253731343,94588.93525336627,98000.0
2021-01-26,98000.0,210570,54.95867768595041,63.54885810246765,97631.40540817635,40.0,94954.52166402855,93900.0
2021-01-27,93900.0,331200,48.36363636363636,62.870612260439124,97133.88468708617,17.91044776119403,94895.75210882474,87400.0
2021-01-28,87400.0,319760,39.11764705882353,55.917601549833904,95836.03339547469,0.0,94433.04071653701,93500.0
2021-01-29,93500.0,546940,46.23376623376623,58.82051757707452,95524.56227607807,45.45454545454545,95768.41306544318,88300.0
2021-02-01,88300.0,263420,30.0,50.78996490109592,94561.28730593433,20.574162679425836,95204.45799005077,94400.0
2021-02-02,94400.0,275690,39.48598130841122,50.26997151880121,94539.78233180975,51.741293532338304,96213.19692471069,97200.0
2021-02-03,97200.0,336590,45.70765661252901,57.9784676437547,94894.47802090179,69.47368421052632,96595.43733474925,98400.0
2021-02-04,98400.0,249890,48.604651162790695,65.29639493139014,95361.88095144823,75.78947368421053,96693.60124567157,99300.0
2021-02-05,99300.0,224580,47.25536992840095,65.40804251346243,95886.96349125513,80.52631578947368,96716.12107958205,94700.0
2021-02-08,94700.0,480310,47.48201438848921,63.60121941104962,95728.70169242112,56.315789473684205,95943.74938008221,96800.0
2021-02-09,96800.0,266860,49.187935034802784,62.844726220539535,95871.54146676497,75.29411764705883,96204.36057384903,96800.0
2021-02-10,96800.0,0,47.355769230769226,59.87875553499285,95995.33593786298,75.29411764705883,96116.61249733584,96800.0
2021-02-11,96800.0,0,46.97336561743341,57.29731659744924,96102.62447948127,79.5031055900621,96016.95305324662,96800.0
2021-02-12,96800.0,0,46.715328467153284,54.53763598489901,96195.60788221711,81.52866242038218,95905.08153503596,96800.0
